"","LatBin","LonBin","hours"
"208",-19.37,-71.68,2.6716669
"209",-19.36,-71.68,0.4836111
"210",-19.33,-71.68,3.8611114
"211",-19.32,-71.68,2.93333333333333
"212",-19.3,-71.68,8.933333
"213",-19.29,-71.68,4.266667
"214",-20.68,-71.67,0.6666667
"215",-19.95,-71.67,0.15
"216",-19.88,-71.67,2.5399998
"217",-19.86,-71.67,0.1333333
"218",-19.77,-71.67,10.13333
"219",-19.66,-71.67,2.5333333
"220",-19.55,-71.67,1.13333333333333
"221",-19.54,-71.67,3.06972255555556
"222",-19.38,-71.67,1.079722
"223",-19.35,-71.67,4.98333333333333
"224",-19.34,-71.67,10.5333333333333
"225",-19.32,-71.67,4.478055
"226",-19.31,-71.67,3.10444444444444
"227",-19.29,-71.67,0.6627778
"228",-20.81,-71.66,0.4
"229",-20.03,-71.66,1.604722
"230",-19.95,-71.66,1.863611
"231",-19.9,-71.66,5.121667
"232",-19.88,-71.66,1.066667
"233",-19.81,-71.66,2.0525
"234",-19.73,-71.66,1.34222222222222
"235",-19.66,-71.66,1.92638888888889
"236",-19.65,-71.66,0.2666667
"237",-19.64,-71.66,2.529444
"238",-19.52,-71.66,1.533333
"239",-19.51,-71.66,1.866667
"240",-19.44,-71.66,0.3919444
"241",-19.41,-71.66,0.8666667
"242",-19.36,-71.66,2.13
"243",-19.34,-71.66,0.266666666666667
"244",-19.32,-71.66,2.1516662
"245",-19.28,-71.66,12.9116666666667
"246",-19.16,-71.66,0.2666667
"247",-19.94,-71.65,1.466667
"248",-19.91,-71.65,1.6
"249",-19.88,-71.65,2.66722222222222
"250",-19.85,-71.65,3.466667
"251",-19.82,-71.65,0.6744444
"252",-19.81,-71.65,3.45777777777778
"253",-19.8,-71.65,4.9580557
"254",-19.68,-71.65,3.474167
"255",-19.67,-71.65,0.406944444444444
"256",-19.65,-71.65,2.021389
"257",-19.5,-71.65,4.430555
"258",-19.36,-71.65,1.20972222222222
"259",-19.34,-71.65,2.92916666666667
"260",-19.29,-71.65,10.5411111111111
"261",-19.19,-71.65,0.1597222
"262",-20.37,-71.64,2.391111
"263",-19.94,-71.64,3.866667
"264",-19.86,-71.64,3.32083333333333
"265",-19.76,-71.64,0.384722222222222
"266",-19.71,-71.64,3.33333333333333
"267",-19.69,-71.64,0.4
"268",-19.66,-71.64,2.523889
"269",-19.64,-71.64,2.948611
"270",-19.48,-71.64,0.5125
"271",-19.4,-71.64,8.691944
"272",-19.39,-71.64,5.42333344
"273",-19.37,-71.64,3.738889
"274",-19.82,-71.63,14.337223
"275",-19.66,-71.63,2.2680558
"276",-19.54,-71.63,2.4
"277",-19.51,-71.63,1.862222
"278",-19.5,-71.63,1.46611111111111
"279",-19.49,-71.63,0.958888888888889
"280",-19.41,-71.63,0.25
"281",-19.4,-71.63,2.4
"282",-19.37,-71.63,2.126389
"283",-19.31,-71.63,3.856944
"284",-19.27,-71.63,0.6077778
"285",-19.24,-71.63,2.779167
"286",-19.96,-71.62,1.2025
"287",-19.89,-71.62,0.133055555555556
"288",-19.88,-71.62,0.644444444444444
"289",-19.82,-71.62,0.95
"290",-19.6,-71.62,1.976667
"291",-19.52,-71.62,1.586944
"292",-19.46,-71.62,5.474167
"293",-19.41,-71.62,2.4
"294",-19.4,-71.62,11.320278
"295",-19.31,-71.62,2.666667
"296",-20.28,-71.61,2.039167
"297",-20.26,-71.61,2.671389
"298",-20.23,-71.61,1.072222
