"","LatBin","LonBin","FishingHours"
"5248",-20.34,-71.49,0
"5249",-20.31,-71.49,0
"5250",-20.3,-71.49,0
"5251",-20.29,-71.49,0
"5252",-20.28,-71.49,0
"5253",-20.27,-71.49,0
"5254",-20.26,-71.49,0
"5255",-20.24,-71.49,0
"5256",-20.23,-71.49,0
"5257",-20.22,-71.49,0
"5258",-20.21,-71.49,0
"5259",-20.2,-71.49,0
"5260",-20.19,-71.49,0.124166666666667
"5261",-20.18,-71.49,0
"5262",-20.17,-71.49,0
"5263",-20.16,-71.49,0
"5264",-20.14,-71.49,0
"5265",-20.11,-71.49,0
"5266",-20.07,-71.49,0
"5267",-20.06,-71.49,0
"5268",-20.03,-71.49,0
"5269",-20,-71.49,0
"5270",-19.99,-71.49,0
"5271",-19.98,-71.49,0
"5272",-19.97,-71.49,0
"5273",-19.92,-71.49,0
"5274",-19.9,-71.49,0
"5275",-19.89,-71.49,0
"5276",-19.88,-71.49,0
"5277",-19.87,-71.49,0
"5278",-19.86,-71.49,0
"5279",-19.85,-71.49,0.129444444444444
"5280",-19.84,-71.49,0.103055555555556
"5281",-19.83,-71.49,0.444166666666667
"5282",-19.82,-71.49,0
"5283",-19.81,-71.49,0
"5284",-19.8,-71.49,0
"5285",-19.79,-71.49,0.666666666666668
"5286",-19.77,-71.49,0
"5287",-19.76,-71.49,0
"5288",-19.75,-71.49,0
"5289",-19.74,-71.49,0
"5290",-19.73,-71.49,0.133333333333333
"5291",-19.72,-71.49,0
"5292",-19.71,-71.49,0
"5293",-19.7,-71.49,0
"5294",-19.69,-71.49,0
"5295",-19.68,-71.49,0
"5296",-19.66,-71.49,0
"5297",-19.65,-71.49,0.133333333333333
"5298",-19.63,-71.49,0
"5299",-19.62,-71.49,0
"5300",-19.61,-71.49,0
"5301",-19.6,-71.49,0
"5302",-19.58,-71.49,0
"5303",-19.57,-71.49,0
"5304",-19.55,-71.49,0
"5305",-19.54,-71.49,0
"5306",-19.53,-71.49,0
"5307",-19.52,-71.49,0
"5308",-19.51,-71.49,0
"5309",-19.5,-71.49,0
"5310",-19.49,-71.49,0
"5311",-19.48,-71.49,1.18805555555556
"5312",-19.47,-71.49,0.793888888888888
"5313",-19.46,-71.49,0
"5314",-19.45,-71.49,0.399999999999999
"5315",-19.44,-71.49,0.533333333333332
"5316",-19.43,-71.49,1.33027777777778
"5317",-19.42,-71.49,1.18833333333333
"5318",-19.41,-71.49,2.06138888888889
"5319",-19.4,-71.49,0.266666666666666
"5320",-19.39,-71.49,0.133333333333333
"5321",-19.38,-71.49,0
"5322",-19.37,-71.49,0
"5323",-19.36,-71.49,0
"5324",-19.35,-71.49,0
"5325",-19.33,-71.49,0
"5326",-19.32,-71.49,0
"5327",-19.31,-71.49,2.58944444444444
"5328",-19.3,-71.49,0
"5329",-19.29,-71.49,0
"5330",-19.28,-71.49,0
"5331",-19.27,-71.49,0
"5332",-19.26,-71.49,0
"5333",-19.25,-71.49,0.121666666666667
"5334",-19.24,-71.49,3.61805555555555
"5335",-19.23,-71.49,2.31194444444444
"5336",-19.22,-71.49,1.06666666666666
"5337",-19.21,-71.49,0
"5338",-19.2,-71.49,0
"5339",-19.19,-71.49,0.178333333333333
"5340",-19.18,-71.49,1.19138888888889
"5341",-19.17,-71.49,0.178611111111111
"5342",-19.16,-71.49,0
"5343",-19.14,-71.49,0
"5344",-19.13,-71.49,0.133333333333333
"5345",-19.12,-71.49,0
"5346",-21.42,-71.48,0
"5347",-21.39,-71.48,0
"5348",-21.31,-71.48,0
"5349",-21.3,-71.48,0
"5350",-21.29,-71.48,0
"5351",-21.27,-71.48,0
"5352",-21.23,-71.48,0
"5353",-21.21,-71.48,0
"5354",-21.08,-71.48,0
"5355",-21.07,-71.48,0
"5356",-21.06,-71.48,0
"5357",-21.02,-71.48,0
"5358",-21.01,-71.48,0
"5359",-20.99,-71.48,0
"5360",-20.97,-71.48,0
"5361",-20.9,-71.48,0.107222222222222
"5362",-20.86,-71.48,0
"5363",-20.85,-71.48,0
"5364",-20.81,-71.48,0
"5365",-20.78,-71.48,0
"5366",-20.75,-71.48,0
"5367",-20.74,-71.48,0
"5368",-20.73,-71.48,0
"5369",-20.7,-71.48,0
"5370",-20.68,-71.48,0
"5371",-20.67,-71.48,0
"5372",-20.62,-71.48,0
"5373",-20.61,-71.48,0
"5374",-20.57,-71.48,0
"5375",-20.55,-71.48,0
"5376",-20.54,-71.48,0
"5377",-20.53,-71.48,0
"5378",-20.52,-71.48,0
"5379",-20.49,-71.48,0
"5380",-20.45,-71.48,0
"5381",-20.43,-71.48,0
"5382",-20.42,-71.48,0
"5383",-20.41,-71.48,0
"5384",-20.4,-71.48,0
"5385",-20.39,-71.48,0
"5386",-20.38,-71.48,0
"5387",-20.37,-71.48,0
"5388",-20.36,-71.48,0
"5389",-20.34,-71.48,0.143611111111111
"5390",-20.33,-71.48,0
"5391",-20.32,-71.48,0
"5392",-20.29,-71.48,0
"5393",-20.28,-71.48,0
"5394",-20.27,-71.48,0
"5395",-20.26,-71.48,0
"5396",-20.25,-71.48,0
"5397",-20.24,-71.48,0
"5398",-20.23,-71.48,0
"5399",-20.22,-71.48,0
"5400",-20.21,-71.48,0
"5401",-20.2,-71.48,0
"5402",-20.19,-71.48,0
"5403",-20.17,-71.48,0
"5404",-20.16,-71.48,0
"5405",-20.15,-71.48,0
"5406",-20.14,-71.48,0
"5407",-20.12,-71.48,0
"5408",-20.11,-71.48,0
"5409",-20.1,-71.48,0
"5410",-20.08,-71.48,0
"5411",-20.07,-71.48,0
"5412",-20.05,-71.48,0
"5413",-20.03,-71.48,0
"5414",-20,-71.48,0
"5415",-19.99,-71.48,0
"5416",-19.94,-71.48,0
"5417",-19.93,-71.48,0
"5418",-19.9,-71.48,0
"5419",-19.89,-71.48,0
"5420",-19.88,-71.48,0.141388888888889
"5421",-19.87,-71.48,0.131111111111111
"5422",-19.86,-71.48,0
"5423",-19.85,-71.48,0
"5424",-19.84,-71.48,0.133611111111111
"5425",-19.83,-71.48,0.13
"5426",-19.82,-71.48,0
"5427",-19.79,-71.48,0.123055555555556
"5428",-19.78,-71.48,0
"5429",-19.77,-71.48,0
"5430",-19.75,-71.48,0
"5431",-19.74,-71.48,0
"5432",-19.73,-71.48,0
"5433",-19.71,-71.48,0
"5434",-19.7,-71.48,0
"5435",-19.69,-71.48,0
"5436",-19.68,-71.48,0
"5437",-19.67,-71.48,0
"5438",-19.66,-71.48,0
"5439",-19.65,-71.48,0
"5440",-19.64,-71.48,1
"5441",-19.63,-71.48,0
"5442",-19.62,-71.48,0
"5443",-19.61,-71.48,0
"5444",-19.6,-71.48,0
"5445",-19.59,-71.48,0
"5446",-19.57,-71.48,0
"5447",-19.56,-71.48,0
"5448",-19.55,-71.48,0
"5449",-19.54,-71.48,0
"5450",-19.53,-71.48,0
"5451",-19.52,-71.48,0
"5452",-19.51,-71.48,0
"5453",-19.5,-71.48,0
"5454",-19.49,-71.48,0
"5455",-19.48,-71.48,0.943611111111112
"5456",-19.47,-71.48,0
"5457",-19.46,-71.48,0
"5458",-19.45,-71.48,0.133333333333333
"5459",-19.44,-71.48,0
"5460",-19.43,-71.48,0
"5461",-19.42,-71.48,0
"5462",-19.41,-71.48,0.0619444444444444
"5463",-19.4,-71.48,1.5475
"5464",-19.39,-71.48,0
"5465",-19.38,-71.48,0
"5466",-19.37,-71.48,0
"5467",-19.36,-71.48,0
"5468",-19.35,-71.48,2.00277777777778
"5469",-19.34,-71.48,0
"5470",-19.33,-71.48,0
"5471",-19.32,-71.48,0.852500000000001
"5472",-19.31,-71.48,0.666666666666666
"5473",-19.3,-71.48,0
"5474",-19.29,-71.48,0
"5475",-19.28,-71.48,0
"5476",-19.27,-71.48,0
"5477",-19.26,-71.48,0
"5478",-19.25,-71.48,0
"5479",-19.24,-71.48,3.04638888888889
"5480",-19.23,-71.48,1.46666666666666
"5481",-19.22,-71.48,1.86666666666666
"5482",-19.21,-71.48,0.933333333333331
"5483",-19.2,-71.48,0.133333333333333
"5484",-19.19,-71.48,0.3
"5485",-19.18,-71.48,0.0772222222222222
"5486",-19.17,-71.48,1.05083333333333
"5487",-19.16,-71.48,0.237222222222222
"5488",-19.15,-71.48,0.133333333333333
"5489",-19.14,-71.48,0.133333333333333
"5490",-19.13,-71.48,0.477222222222221
"5491",-19.12,-71.48,0
"5492",-21.39,-71.47,0
"5493",-21.32,-71.47,0
"5494",-21.3,-71.47,0
"5495",-21.29,-71.47,0
"5496",-21.27,-71.47,0
"5497",-21.22,-71.47,0
"5498",-21.21,-71.47,0
"5499",-21.2,-71.47,0
"5500",-21.18,-71.47,0
"5501",-21.15,-71.47,0
"5502",-21.13,-71.47,0
"5503",-21.12,-71.47,0
"5504",-21.1,-71.47,0
"5505",-21.09,-71.47,0
"5506",-21.07,-71.47,0
"5507",-21.06,-71.47,0
"5508",-21.05,-71.47,0
"5509",-21.04,-71.47,0
"5510",-21.03,-71.47,1.86666666666666
"5511",-21.02,-71.47,0
"5512",-21,-71.47,0
"5513",-20.99,-71.47,0
"5514",-20.92,-71.47,0
"5515",-20.88,-71.47,0
"5516",-20.87,-71.47,0
"5517",-20.85,-71.47,0
"5518",-20.83,-71.47,0
"5519",-20.81,-71.47,0
"5520",-20.78,-71.47,0
"5521",-20.75,-71.47,0
"5522",-20.74,-71.47,0.139166666666667
"5523",-20.65,-71.47,0
"5524",-20.63,-71.47,0
"5525",-20.6,-71.47,0
"5526",-20.59,-71.47,0
"5527",-20.58,-71.47,0
"5528",-20.57,-71.47,0
"5529",-20.53,-71.47,0
"5530",-20.52,-71.47,0
"5531",-20.5,-71.47,0
"5532",-20.44,-71.47,0
"5533",-20.42,-71.47,0
"5534",-20.41,-71.47,0
"5535",-20.39,-71.47,0
"5536",-20.36,-71.47,0
"5537",-20.34,-71.47,0
"5538",-20.33,-71.47,0
"5539",-20.32,-71.47,0
"5540",-20.31,-71.47,0
"5541",-20.3,-71.47,0
"5542",-20.29,-71.47,0
"5543",-20.28,-71.47,0
"5544",-20.27,-71.47,0
"5545",-20.25,-71.47,0
"5546",-20.24,-71.47,0
"5547",-20.23,-71.47,0
"5548",-20.22,-71.47,0
"5549",-20.21,-71.47,0
"5550",-20.2,-71.47,0
"5551",-20.19,-71.47,0
"5552",-20.18,-71.47,0
"5553",-20.17,-71.47,0
"5554",-20.16,-71.47,0
"5555",-20.15,-71.47,0
"5556",-20.13,-71.47,0
"5557",-20.12,-71.47,0
"5558",-20.11,-71.47,0
"5559",-20.08,-71.47,0
"5560",-20.07,-71.47,0
"5561",-20.02,-71.47,0
"5562",-20.01,-71.47,0
"5563",-20,-71.47,0
"5564",-19.99,-71.47,0
"5565",-19.98,-71.47,0
"5566",-19.96,-71.47,0
"5567",-19.94,-71.47,0
"5568",-19.92,-71.47,0
"5569",-19.9,-71.47,0
"5570",-19.89,-71.47,0
"5571",-19.88,-71.47,0
"5572",-19.87,-71.47,0
"5573",-19.86,-71.47,0.158055555555556
"5574",-19.85,-71.47,0.128611111111111
"5575",-19.84,-71.47,0.00444444444444444
"5576",-19.82,-71.47,0.135555555555556
"5577",-19.81,-71.47,0
"5578",-19.8,-71.47,0
"5579",-19.78,-71.47,0
"5580",-19.77,-71.47,0
"5581",-19.76,-71.47,0
"5582",-19.75,-71.47,0
"5583",-19.74,-71.47,0
"5584",-19.73,-71.47,0
"5585",-19.72,-71.47,0
"5586",-19.71,-71.47,0
"5587",-19.7,-71.47,0
"5588",-19.68,-71.47,0
"5589",-19.67,-71.47,0
"5590",-19.66,-71.47,0
"5591",-19.65,-71.47,0
"5592",-19.62,-71.47,0
"5593",-19.61,-71.47,0
"5594",-19.59,-71.47,0
"5595",-19.58,-71.47,0
"5596",-19.57,-71.47,0
"5597",-19.56,-71.47,0
"5598",-19.55,-71.47,0
"5599",-19.54,-71.47,0
"5600",-19.53,-71.47,0
"5601",-19.52,-71.47,0
"5602",-19.51,-71.47,0.409722222222222
"5603",-19.5,-71.47,1.3375
"5604",-19.49,-71.47,0
"5605",-19.48,-71.47,0.134166666666667
"5606",-19.47,-71.47,0
"5607",-19.46,-71.47,0
"5608",-19.45,-71.47,0.733333333333333
"5609",-19.44,-71.47,1.41666666666667
"5610",-19.43,-71.47,0.183333333333333
"5611",-19.42,-71.47,0
"5612",-19.41,-71.47,0.338055555555556
"5613",-19.4,-71.47,0
"5614",-19.39,-71.47,0
"5615",-19.38,-71.47,0.133333333333333
"5616",-19.37,-71.47,0
"5617",-19.36,-71.47,0
"5618",-19.35,-71.47,0
"5619",-19.34,-71.47,0
"5620",-19.33,-71.47,0.129166666666667
"5621",-19.32,-71.47,0.683333333333333
"5622",-19.31,-71.47,0
"5623",-19.3,-71.47,0
"5624",-19.28,-71.47,0
"5625",-19.27,-71.47,0
"5626",-19.26,-71.47,0.133333333333333
"5627",-19.25,-71.47,0.129166666666667
"5628",-19.24,-71.47,1.61833333333333
"5629",-19.23,-71.47,4.53333333333332
"5630",-19.22,-71.47,0.533333333333332
"5631",-19.21,-71.47,0
"5632",-19.2,-71.47,0.333333333333333
"5633",-19.19,-71.47,0.0333333333333333
"5634",-19.18,-71.47,0.366666666666667
"5635",-19.17,-71.47,0.0561111111111111
"5636",-19.16,-71.47,0.266666666666667
"5637",-19.15,-71.47,0.267777777777777
"5638",-19.14,-71.47,0
"5639",-19.13,-71.47,1.25611111111111
"5640",-19.12,-71.47,0.0558333333333333
"5641",-21.4,-71.46,0
"5642",-21.39,-71.46,0
"5643",-21.34,-71.46,0
"5644",-21.32,-71.46,0
"5645",-21.3,-71.46,0
"5646",-21.28,-71.46,0
"5647",-21.23,-71.46,0
"5648",-21.22,-71.46,0
"5649",-21.2,-71.46,0
"5650",-21.19,-71.46,0
"5651",-21.18,-71.46,0
"5652",-21.16,-71.46,0
"5653",-21.15,-71.46,0
"5654",-21.13,-71.46,0
"5655",-21.12,-71.46,0
"5656",-21.11,-71.46,0
"5657",-21.1,-71.46,0
"5658",-21.04,-71.46,0
"5659",-21.03,-71.46,0.133333333333333
"5660",-21.02,-71.46,0.133333333333333
"5661",-21.01,-71.46,1.73333333333333
"5662",-21,-71.46,0
"5663",-20.99,-71.46,0
"5664",-20.98,-71.46,0
"5665",-20.97,-71.46,0
"5666",-20.96,-71.46,0.243055555555555
"5667",-20.95,-71.46,0
"5668",-20.94,-71.46,0
"5669",-20.93,-71.46,0
"5670",-20.91,-71.46,0
"5671",-20.9,-71.46,0
"5672",-20.87,-71.46,0
"5673",-20.86,-71.46,0
"5674",-20.83,-71.46,0
"5675",-20.8,-71.46,0
"5676",-20.79,-71.46,0
"5677",-20.78,-71.46,0
"5678",-20.75,-71.46,0
"5679",-20.74,-71.46,0.263888888888889
"5680",-20.73,-71.46,0
"5681",-20.7,-71.46,0
"5682",-20.64,-71.46,0
"5683",-20.63,-71.46,0
"5684",-20.61,-71.46,0
"5685",-20.6,-71.46,0
"5686",-20.59,-71.46,0
"5687",-20.58,-71.46,0
"5688",-20.57,-71.46,0
"5689",-20.55,-71.46,0
"5690",-20.53,-71.46,0
"5691",-20.5,-71.46,0
"5692",-20.49,-71.46,0
"5693",-20.48,-71.46,0
"5694",-20.46,-71.46,0
"5695",-20.45,-71.46,0
"5696",-20.43,-71.46,0
"5697",-20.42,-71.46,0
"5698",-20.41,-71.46,0
"5699",-20.39,-71.46,0
"5700",-20.38,-71.46,0
"5701",-20.34,-71.46,0.125833333333333
"5702",-20.31,-71.46,0
"5703",-20.3,-71.46,0
"5704",-20.29,-71.46,0
"5705",-20.28,-71.46,0
"5706",-20.27,-71.46,0
"5707",-20.25,-71.46,0
"5708",-20.23,-71.46,0
"5709",-20.22,-71.46,0
"5710",-20.19,-71.46,0
"5711",-20.18,-71.46,0.673333333333334
"5712",-20.17,-71.46,0.275
"5713",-20.16,-71.46,0
"5714",-20.15,-71.46,1.19861111111111
"5715",-20.14,-71.46,0.530555555555556
"5716",-20.12,-71.46,0
"5717",-20.1,-71.46,0
"5718",-20.09,-71.46,0
"5719",-20.08,-71.46,0
"5720",-20.07,-71.46,0
"5721",-20.05,-71.46,0
"5722",-20.03,-71.46,0
"5723",-20,-71.46,0
"5724",-19.98,-71.46,0
"5725",-19.95,-71.46,0.272777777777778
"5726",-19.94,-71.46,2.14472222222222
"5727",-19.93,-71.46,0.130833333333333
"5728",-19.91,-71.46,0
"5729",-19.9,-71.46,0
"5730",-19.89,-71.46,0
"5731",-19.88,-71.46,0
"5732",-19.87,-71.46,0
"5733",-19.85,-71.46,0
"5734",-19.84,-71.46,0.113055555555556
"5735",-19.83,-71.46,0.122777777777778
"5736",-19.82,-71.46,0.259166666666666
"5737",-19.81,-71.46,0
"5738",-19.8,-71.46,0
"5739",-19.79,-71.46,0
"5740",-19.78,-71.46,0
"5741",-19.77,-71.46,0
"5742",-19.76,-71.46,0
"5743",-19.75,-71.46,0
"5744",-19.74,-71.46,0
"5745",-19.73,-71.46,0
"5746",-19.72,-71.46,0
"5747",-19.71,-71.46,0
"5748",-19.7,-71.46,0
"5749",-19.69,-71.46,0
"5750",-19.68,-71.46,0
"5751",-19.67,-71.46,0
"5752",-19.66,-71.46,0
"5753",-19.65,-71.46,0
"5754",-19.64,-71.46,0
"5755",-19.63,-71.46,0
"5756",-19.62,-71.46,0
"5757",-19.61,-71.46,0
"5758",-19.6,-71.46,0
"5759",-19.59,-71.46,0
"5760",-19.58,-71.46,0
"5761",-19.57,-71.46,0
"5762",-19.55,-71.46,0
"5763",-19.54,-71.46,0
"5764",-19.53,-71.46,0
"5765",-19.52,-71.46,0
"5766",-19.51,-71.46,0
"5767",-19.5,-71.46,0
"5768",-19.49,-71.46,0
"5769",-19.48,-71.46,0
"5770",-19.47,-71.46,0
"5771",-19.46,-71.46,0
"5772",-19.45,-71.46,0.0666666666666667
"5773",-19.44,-71.46,0.131111111111111
"5774",-19.43,-71.46,0
"5775",-19.42,-71.46,0
"5776",-19.41,-71.46,0.152777777777778
"5777",-19.4,-71.46,0
"5778",-19.39,-71.46,0
"5779",-19.38,-71.46,0.05
"5780",-19.37,-71.46,0.216666666666667
"5781",-19.36,-71.46,0.583333333333333
"5782",-19.35,-71.46,0.8
"5783",-19.34,-71.46,0.133333333333333
"5784",-19.33,-71.46,1.4875
"5785",-19.32,-71.46,1.11666666666667
"5786",-19.31,-71.46,0.223055555555556
"5787",-19.3,-71.46,0.149444444444444
"5788",-19.29,-71.46,0
"5789",-19.28,-71.46,0
"5790",-19.27,-71.46,0.133333333333333
"5791",-19.26,-71.46,0.666666666666665
"5792",-19.25,-71.46,0.274722222222222
"5793",-19.24,-71.46,3.21
"5794",-19.23,-71.46,1.99999999999999
"5795",-19.22,-71.46,0.533333333333333
"5796",-19.21,-71.46,0.733333333333333
"5797",-19.2,-71.46,0.466666666666666
"5798",-19.19,-71.46,0
"5799",-19.18,-71.46,0
"5800",-19.17,-71.46,0.0936111111111111
"5801",-19.16,-71.46,0
"5802",-19.15,-71.46,0
"5803",-19.14,-71.46,0.148888888888889
"5804",-19.13,-71.46,0.228611111111111
"5805",-19.12,-71.46,0.180555555555556
"5806",-21.41,-71.45,0
"5807",-21.36,-71.45,0
"5808",-21.34,-71.45,0
"5809",-21.31,-71.45,0
"5810",-21.28,-71.45,0
"5811",-21.27,-71.45,0
"5812",-21.26,-71.45,0
"5813",-21.19,-71.45,0
"5814",-21.09,-71.45,0
"5815",-21.06,-71.45,0
"5816",-21.04,-71.45,0
"5817",-21.02,-71.45,0
"5818",-21.01,-71.45,0
"5819",-20.96,-71.45,2.1325
"5820",-20.95,-71.45,0
"5821",-20.94,-71.45,0
"5822",-20.93,-71.45,0
"5823",-20.89,-71.45,0
"5824",-20.88,-71.45,0
"5825",-20.87,-71.45,0
"5826",-20.84,-71.45,0
"5827",-20.83,-71.45,0
"5828",-20.81,-71.45,0
"5829",-20.8,-71.45,0
"5830",-20.75,-71.45,0
"5831",-20.73,-71.45,0.1225
"5832",-20.68,-71.45,0
"5833",-20.65,-71.45,0
"5834",-20.64,-71.45,0
"5835",-20.62,-71.45,0
"5836",-20.61,-71.45,0
"5837",-20.58,-71.45,0
"5838",-20.57,-71.45,0
"5839",-20.55,-71.45,0
"5840",-20.52,-71.45,0
"5841",-20.47,-71.45,0
"5842",-20.44,-71.45,0
"5843",-20.43,-71.45,0
"5844",-20.41,-71.45,0
"5845",-20.4,-71.45,0
"5846",-20.39,-71.45,0
"5847",-20.38,-71.45,0
"5848",-20.37,-71.45,0
"5849",-20.36,-71.45,0
"5850",-20.35,-71.45,0
"5851",-20.34,-71.45,0.1375
"5852",-20.32,-71.45,0
"5853",-20.3,-71.45,0
"5854",-20.29,-71.45,0
"5855",-20.28,-71.45,0
"5856",-20.27,-71.45,0
"5857",-20.26,-71.45,0
"5858",-20.25,-71.45,0
"5859",-20.24,-71.45,0
"5860",-20.23,-71.45,0
"5861",-20.22,-71.45,0
"5862",-20.21,-71.45,0
"5863",-20.19,-71.45,0
"5864",-20.18,-71.45,0
"5865",-20.17,-71.45,0
"5866",-20.16,-71.45,0
"5867",-20.15,-71.45,0.87138888888889
"5868",-20.14,-71.45,1.13972222222222
"5869",-20.13,-71.45,0
"5870",-20.12,-71.45,0
"5871",-20.11,-71.45,0
"5872",-20.05,-71.45,0
"5873",-20.03,-71.45,0
"5874",-20,-71.45,0
"5875",-19.99,-71.45,0
"5876",-19.95,-71.45,0
"5877",-19.94,-71.45,0
"5878",-19.93,-71.45,0
"5879",-19.92,-71.45,0
"5880",-19.9,-71.45,0
"5881",-19.89,-71.45,0
"5882",-19.88,-71.45,0
"5883",-19.87,-71.45,0.0452777777777778
"5884",-19.86,-71.45,0.0933333333333333
"5885",-19.85,-71.45,0.133888888888889
"5886",-19.84,-71.45,0.111388888888889
"5887",-19.83,-71.45,0.148888888888889
"5888",-19.82,-71.45,0.136944444444445
"5889",-19.81,-71.45,0
"5890",-19.8,-71.45,0
"5891",-19.79,-71.45,0
"5892",-19.78,-71.45,0
"5893",-19.76,-71.45,0
"5894",-19.75,-71.45,0
"5895",-19.74,-71.45,0
"5896",-19.73,-71.45,0
"5897",-19.72,-71.45,0
"5898",-19.7,-71.45,0
"5899",-19.69,-71.45,0
"5900",-19.68,-71.45,0
"5901",-19.67,-71.45,0
"5902",-19.64,-71.45,0
"5903",-19.62,-71.45,0
"5904",-19.61,-71.45,0
"5905",-19.6,-71.45,0
"5906",-19.59,-71.45,0
"5907",-19.58,-71.45,0
"5908",-19.55,-71.45,0
"5909",-19.54,-71.45,0
"5910",-19.51,-71.45,0
"5911",-19.5,-71.45,0
"5912",-19.49,-71.45,0
"5913",-19.48,-71.45,0
"5914",-19.47,-71.45,0
"5915",-19.46,-71.45,0.138333333333333
"5916",-19.45,-71.45,2.24722222222222
"5917",-19.44,-71.45,0
"5918",-19.43,-71.45,0
"5919",-19.42,-71.45,0
"5920",-19.41,-71.45,0
"5921",-19.4,-71.45,0.388888888888889
"5922",-19.39,-71.45,0.119444444444444
"5923",-19.38,-71.45,0.133055555555556
"5924",-19.37,-71.45,0.277777777777778
"5925",-19.36,-71.45,0.266666666666666
"5926",-19.35,-71.45,0.2675
"5927",-19.34,-71.45,0.138888888888889
"5928",-19.33,-71.45,0.653055555555556
"5929",-19.32,-71.45,0.565833333333333
"5930",-19.31,-71.45,2.00277777777778
"5931",-19.3,-71.45,0.263333333333333
"5932",-19.29,-71.45,0
"5933",-19.28,-71.45,0
"5934",-19.27,-71.45,1.2
"5935",-19.26,-71.45,0.133333333333333
"5936",-19.25,-71.45,0.92861111111111
"5937",-19.24,-71.45,1.84222222222222
"5938",-19.23,-71.45,0.533333333333332
"5939",-19.22,-71.45,0.616666666666667
"5940",-19.21,-71.45,0.450000000000001
"5941",-19.2,-71.45,0.516666666666667
"5942",-19.19,-71.45,0.55
"5943",-19.18,-71.45,0.533333333333332
"5944",-19.17,-71.45,0.333333333333333
"5945",-19.16,-71.45,0.400833333333333
"5946",-19.15,-71.45,0.938888888888887
"5947",-19.14,-71.45,0.507777777777777
"5948",-19.13,-71.45,0.585277777777777
"5949",-21.42,-71.44,0
"5950",-21.37,-71.44,0
"5951",-21.33,-71.44,0
"5952",-21.3,-71.44,0
"5953",-21.29,-71.44,0
"5954",-21.28,-71.44,0
"5955",-21.27,-71.44,0
"5956",-21.22,-71.44,0
"5957",-21.18,-71.44,0
"5958",-21.11,-71.44,0
"5959",-21.1,-71.44,0
"5960",-21.03,-71.44,0
"5961",-20.99,-71.44,0
"5962",-20.97,-71.44,0
"5963",-20.96,-71.44,0
"5964",-20.95,-71.44,0
"5965",-20.94,-71.44,0
"5966",-20.93,-71.44,0
"5967",-20.92,-71.44,0
"5968",-20.91,-71.44,0
"5969",-20.9,-71.44,0
"5970",-20.89,-71.44,0
"5971",-20.86,-71.44,0
"5972",-20.83,-71.44,0
"5973",-20.82,-71.44,0
"5974",-20.81,-71.44,0
"5975",-20.8,-71.44,0
"5976",-20.76,-71.44,0
"5977",-20.75,-71.44,0
"5978",-20.72,-71.44,0
"5979",-20.7,-71.44,0
"5980",-20.69,-71.44,0
"5981",-20.66,-71.44,0
"5982",-20.65,-71.44,0
"5983",-20.63,-71.44,0
"5984",-20.62,-71.44,0
"5985",-20.61,-71.44,0
"5986",-20.6,-71.44,0
"5987",-20.59,-71.44,0
"5988",-20.58,-71.44,0
"5989",-20.57,-71.44,0
"5990",-20.56,-71.44,0
"5991",-20.55,-71.44,0
"5992",-20.53,-71.44,0
"5993",-20.52,-71.44,0
"5994",-20.5,-71.44,0
"5995",-20.47,-71.44,0
"5996",-20.46,-71.44,0
"5997",-20.45,-71.44,0
"5998",-20.44,-71.44,0
"5999",-20.43,-71.44,0
"6000",-20.41,-71.44,0
"6001",-20.4,-71.44,0
"6002",-20.39,-71.44,0
"6003",-20.38,-71.44,0
"6004",-20.37,-71.44,0
"6005",-20.36,-71.44,0
"6006",-20.35,-71.44,0
"6007",-20.34,-71.44,0
"6008",-20.33,-71.44,0
"6009",-20.31,-71.44,0
"6010",-20.3,-71.44,0
"6011",-20.29,-71.44,0
"6012",-20.28,-71.44,0
"6013",-20.27,-71.44,0
"6014",-20.26,-71.44,0
"6015",-20.25,-71.44,0
"6016",-20.24,-71.44,0
"6017",-20.23,-71.44,0
"6018",-20.22,-71.44,0
"6019",-20.21,-71.44,0
"6020",-20.2,-71.44,0
"6021",-20.19,-71.44,0.1575
"6022",-20.18,-71.44,0
"6023",-20.15,-71.44,0.665
"6024",-20.14,-71.44,1.33583333333333
"6025",-20.13,-71.44,0.285277777777778
"6026",-20.12,-71.44,0
"6027",-20.11,-71.44,0
"6028",-20.1,-71.44,0
"6029",-20.09,-71.44,0
"6030",-20.08,-71.44,0
"6031",-20,-71.44,0
"6032",-19.98,-71.44,0
"6033",-19.97,-71.44,0
"6034",-19.96,-71.44,0
"6035",-19.93,-71.44,0
"6036",-19.92,-71.44,0
"6037",-19.9,-71.44,0
"6038",-19.89,-71.44,0
"6039",-19.88,-71.44,0.0880555555555556
"6040",-19.87,-71.44,0
"6041",-19.86,-71.44,0
"6042",-19.85,-71.44,0
"6043",-19.84,-71.44,0.138888888888889
"6044",-19.83,-71.44,0
"6045",-19.82,-71.44,0
"6046",-19.81,-71.44,0
"6047",-19.8,-71.44,0
"6048",-19.79,-71.44,0
"6049",-19.78,-71.44,0
"6050",-19.77,-71.44,0
"6051",-19.76,-71.44,0
"6052",-19.75,-71.44,0
"6053",-19.73,-71.44,0
"6054",-19.72,-71.44,0
"6055",-19.71,-71.44,0
"6056",-19.7,-71.44,0
"6057",-19.69,-71.44,0
"6058",-19.68,-71.44,0
"6059",-19.67,-71.44,0
"6060",-19.65,-71.44,0
"6061",-19.64,-71.44,0
"6062",-19.62,-71.44,0
"6063",-19.61,-71.44,0
