"","LatBin","LonBin","fishing_hours_sq_km","Log_fishing_hours_sq_km"
"6966",-20.55,-71.38,0,-Inf
"6967",-20.54,-71.38,0,-Inf
"6968",-20.53,-71.38,0,-Inf
"6969",-20.52,-71.38,0,-Inf
"6970",-20.51,-71.38,0,-Inf
"6971",-20.5,-71.38,0,-Inf
"6972",-20.49,-71.38,0,-Inf
"6973",-20.47,-71.38,0,-Inf
"6974",-20.45,-71.38,0,-Inf
"6975",-20.44,-71.38,0,-Inf
"6976",-20.42,-71.38,0,-Inf
"6977",-20.41,-71.38,0,-Inf
"6978",-20.4,-71.38,0,-Inf
"6979",-20.39,-71.38,0,-Inf
"6980",-20.38,-71.38,0,-Inf
"6981",-20.37,-71.38,0,-Inf
"6982",-20.36,-71.38,0,-Inf
"6983",-20.35,-71.38,0,-Inf
"6984",-20.34,-71.38,0,-Inf
"6985",-20.33,-71.38,0,-Inf
"6986",-20.31,-71.38,0,-Inf
"6987",-20.29,-71.38,0,-Inf
"6988",-20.28,-71.38,0,-Inf
"6989",-20.26,-71.38,0,-Inf
"6990",-20.25,-71.38,0,-Inf
"6991",-20.24,-71.38,0,-Inf
"6992",-20.23,-71.38,0,-Inf
"6993",-20.22,-71.38,0.222958624641494,-0.651775723306468
"6994",-20.21,-71.38,0.454056809964097,-0.342889806371072
"6995",-20.2,-71.38,0,-Inf
"6996",-20.19,-71.38,0,-Inf
"6997",-20.18,-71.38,0,-Inf
"6998",-20.17,-71.38,0.575231172972267,-0.240157586667245
"6999",-20.16,-71.38,0,-Inf
"7000",-20.15,-71.38,0,-Inf
"7001",-20.14,-71.38,0.573439698483998,-0.241512244707033
"7002",-20.13,-71.38,0.00984485895901082,-2.00679050134019
"7003",-20.11,-71.38,0,-Inf
"7004",-20.08,-71.38,0,-Inf
"7005",-20.06,-71.38,0,-Inf
"7006",-20.05,-71.38,0,-Inf
"7007",-20.03,-71.38,0,-Inf
"7008",-20.02,-71.38,0,-Inf
"7009",-20.01,-71.38,0,-Inf
"7010",-20,-71.38,0,-Inf
"7011",-19.99,-71.38,0,-Inf
"7012",-19.97,-71.38,0,-Inf
"7013",-19.96,-71.38,0,-Inf
"7014",-19.94,-71.38,0,-Inf
"7015",-19.93,-71.38,0,-Inf
"7016",-19.92,-71.38,0,-Inf
"7017",-19.91,-71.38,0,-Inf
"7018",-19.9,-71.38,0,-Inf
"7019",-19.89,-71.38,0,-Inf
"7020",-19.88,-71.38,0,-Inf
"7021",-19.87,-71.38,0,-Inf
"7022",-19.86,-71.38,0,-Inf
"7023",-19.85,-71.38,0,-Inf
"7024",-19.84,-71.38,0,-Inf
"7025",-19.83,-71.38,0,-Inf
"7026",-19.82,-71.38,0,-Inf
"7027",-19.81,-71.38,0,-Inf
"7028",-19.79,-71.38,0,-Inf
"7029",-19.78,-71.38,0,-Inf
"7030",-19.77,-71.38,0,-Inf
"7031",-19.76,-71.38,0,-Inf
"7032",-19.75,-71.38,0,-Inf
"7033",-19.72,-71.38,0,-Inf
"7034",-19.71,-71.38,0,-Inf
"7035",-19.7,-71.38,0,-Inf
"7036",-19.69,-71.38,0,-Inf
"7037",-19.68,-71.38,0,-Inf
"7038",-19.67,-71.38,0,-Inf
"7039",-19.66,-71.38,0,-Inf
"7040",-19.65,-71.38,0,-Inf
"7041",-19.63,-71.38,0,-Inf
"7042",-19.62,-71.38,0,-Inf
"7043",-19.61,-71.38,0,-Inf
"7044",-19.59,-71.38,0,-Inf
"7045",-19.58,-71.38,0,-Inf
"7046",-19.57,-71.38,0,-Inf
"7047",-19.56,-71.38,0,-Inf
"7048",-19.55,-71.38,0,-Inf
"7049",-19.54,-71.38,0,-Inf
"7050",-19.53,-71.38,0,-Inf
"7051",-19.52,-71.38,0,-Inf
"7052",-19.51,-71.38,0,-Inf
"7053",-19.5,-71.38,0,-Inf
"7054",-19.49,-71.38,0,-Inf
"7055",-19.48,-71.38,0,-Inf
"7056",-19.47,-71.38,0.0994758966505702,-1.00228213754333
"7057",-19.46,-71.38,0.990871846278497,-0.00398251105768463
"7058",-19.45,-71.38,1.03289152565661,0.0140547142762387
"7059",-19.44,-71.38,0,-Inf
"7060",-19.43,-71.38,0,-Inf
"7061",-19.42,-71.38,0,-Inf
"7062",-19.41,-71.38,0,-Inf
"7063",-19.4,-71.38,0,-Inf
"7064",-19.39,-71.38,0,-Inf
"7065",-19.38,-71.38,0,-Inf
"7066",-19.37,-71.38,0,-Inf
"7067",-19.36,-71.38,0,-Inf
"7068",-19.35,-71.38,0,-Inf
"7069",-19.34,-71.38,0,-Inf
"7070",-19.33,-71.38,0,-Inf
"7071",-19.32,-71.38,0,-Inf
"7072",-19.31,-71.38,0,-Inf
"7073",-19.3,-71.38,0.103194102343198,-0.986345122408371
"7074",-19.29,-71.38,0.127073861143537,-0.895943773825093
"7075",-19.28,-71.38,0.344654856856627,-0.462615597073551
"7076",-19.27,-71.38,0,-Inf
"7077",-19.26,-71.38,0,-Inf
"7078",-19.25,-71.38,0,-Inf
"7079",-19.24,-71.38,0,-Inf
"7080",-19.23,-71.38,0,-Inf
"7081",-19.22,-71.38,0.91492343474248,-0.0386152482943681
"7082",-19.21,-71.38,0.68806078982399,-0.162373190370831
"7083",-19.2,-71.38,0.985714880351857,-0.00624868728654265
"7084",-19.19,-71.38,0,-Inf
"7085",-19.18,-71.38,0.68745797661249,-0.162753844527678
"7086",-19.17,-71.38,0,-Inf
"7087",-19.16,-71.38,0,-Inf
"7088",-19.15,-71.38,1.51165503444036,0.179452694781546
"7089",-19.14,-71.38,0.573458629174262,-0.241497907787844
"7090",-19.13,-71.38,0,-Inf
"7091",-19.12,-71.38,0,-Inf
"7092",-21.42,-71.37,0,-Inf
"7093",-21.41,-71.37,0,-Inf
"7094",-21.29,-71.37,0,-Inf
"7095",-21.26,-71.37,0,-Inf
"7096",-21.25,-71.37,0,-Inf
"7097",-21.23,-71.37,0,-Inf
"7098",-21.2,-71.37,0,-Inf
"7099",-21.19,-71.37,0,-Inf
"7100",-21.18,-71.37,0,-Inf
"7101",-21.12,-71.37,0,-Inf
"7102",-21.11,-71.37,0,-Inf
"7103",-21.06,-71.37,0,-Inf
"7104",-21.04,-71.37,0,-Inf
"7105",-21.02,-71.37,0,-Inf
"7106",-20.99,-71.37,0,-Inf
"7107",-20.97,-71.37,0,-Inf
"7108",-20.96,-71.37,0,-Inf
"7109",-20.94,-71.37,0,-Inf
"7110",-20.93,-71.37,0,-Inf
"7111",-20.92,-71.37,0,-Inf
"7112",-20.91,-71.37,0.115845665375683,-0.936120211668055
"7113",-20.9,-71.37,0,-Inf
"7114",-20.87,-71.37,0,-Inf
"7115",-20.85,-71.37,0,-Inf
"7116",-20.84,-71.37,0,-Inf
"7117",-20.83,-71.37,0,-Inf
"7118",-20.82,-71.37,0,-Inf
"7119",-20.8,-71.37,0,-Inf
"7120",-20.78,-71.37,0,-Inf
"7121",-20.74,-71.37,0,-Inf
"7122",-20.73,-71.37,0,-Inf
"7123",-20.72,-71.37,0,-Inf
"7124",-20.71,-71.37,0,-Inf
"7125",-20.69,-71.37,0,-Inf
"7126",-20.68,-71.37,0,-Inf
"7127",-20.67,-71.37,0,-Inf
"7128",-20.53,-71.37,0,-Inf
"7129",-20.51,-71.37,0,-Inf
"7130",-20.5,-71.37,0,-Inf
"7131",-20.49,-71.37,0,-Inf
"7132",-20.47,-71.37,0,-Inf
"7133",-20.46,-71.37,0,-Inf
"7134",-20.44,-71.37,0,-Inf
"7135",-20.43,-71.37,0,-Inf
"7136",-20.42,-71.37,0,-Inf
"7137",-20.41,-71.37,0,-Inf
"7138",-20.4,-71.37,0,-Inf
"7139",-20.38,-71.37,0,-Inf
"7140",-20.37,-71.37,0,-Inf
"7141",-20.35,-71.37,0,-Inf
"7142",-20.33,-71.37,0,-Inf
"7143",-20.32,-71.37,0,-Inf
"7144",-20.3,-71.37,0,-Inf
"7145",-20.29,-71.37,0,-Inf
"7146",-20.28,-71.37,0,-Inf
"7147",-20.27,-71.37,0,-Inf
"7148",-20.26,-71.37,0,-Inf
"7149",-20.25,-71.37,0,-Inf
"7150",-20.24,-71.37,0,-Inf
"7151",-20.23,-71.37,0,-Inf
"7152",-20.22,-71.37,0.104271598162078,-0.981833970012819
"7153",-20.21,-71.37,1.77394470093909,0.248940077473539
"7154",-20.2,-71.37,0.491022490702063,-0.308898615078457
"7155",-20.19,-71.37,0,-Inf
"7156",-20.18,-71.37,0,-Inf
"7157",-20.17,-71.37,0,-Inf
"7158",-20.16,-71.37,0,-Inf
"7159",-20.15,-71.37,1.44089551356836,0.158632489123537
"7160",-20.14,-71.37,0.0605137370259496,-1.21814602638282
"7161",-20.13,-71.37,0,-Inf
"7162",-20.12,-71.37,0,-Inf
"7163",-20.11,-71.37,0,-Inf
"7164",-20.1,-71.37,0,-Inf
"7165",-20.08,-71.37,0,-Inf
"7166",-20.06,-71.37,0,-Inf
"7167",-20.05,-71.37,0,-Inf
"7168",-20.04,-71.37,0,-Inf
"7169",-19.97,-71.37,0,-Inf
"7170",-19.93,-71.37,0,-Inf
"7171",-19.92,-71.37,0,-Inf
"7172",-19.91,-71.37,0,-Inf
"7173",-19.9,-71.37,0,-Inf
"7174",-19.89,-71.37,0,-Inf
"7175",-19.88,-71.37,0,-Inf
"7176",-19.87,-71.37,0,-Inf
"7177",-19.86,-71.37,0,-Inf
"7178",-19.85,-71.37,0,-Inf
"7179",-19.84,-71.37,0,-Inf
"7180",-19.83,-71.37,0,-Inf
"7181",-19.82,-71.37,0,-Inf
"7182",-19.81,-71.37,0,-Inf
"7183",-19.8,-71.37,0,-Inf
"7184",-19.78,-71.37,0,-Inf
"7185",-19.75,-71.37,0,-Inf
"7186",-19.74,-71.37,0,-Inf
"7187",-19.73,-71.37,0,-Inf
"7188",-19.72,-71.37,0,-Inf
"7189",-19.71,-71.37,0,-Inf
"7190",-19.7,-71.37,0,-Inf
"7191",-19.69,-71.37,0,-Inf
"7192",-19.68,-71.37,0,-Inf
"7193",-19.67,-71.37,0,-Inf
"7194",-19.66,-71.37,0,-Inf
"7195",-19.65,-71.37,0,-Inf
"7196",-19.64,-71.37,0,-Inf
"7197",-19.63,-71.37,0,-Inf
"7198",-19.62,-71.37,0,-Inf
"7199",-19.61,-71.37,0,-Inf
"7200",-19.6,-71.37,0,-Inf
"7201",-19.59,-71.37,0,-Inf
"7202",-19.58,-71.37,0,-Inf
"7203",-19.57,-71.37,0,-Inf
"7204",-19.56,-71.37,0,-Inf
"7205",-19.55,-71.37,0,-Inf
"7206",-19.54,-71.37,0,-Inf
"7207",-19.53,-71.37,0,-Inf
"7208",-19.52,-71.37,0,-Inf
"7209",-19.51,-71.37,0,-Inf
"7210",-19.5,-71.37,0,-Inf
"7211",-19.49,-71.37,0.121968682279228,-0.913751668172273
"7212",-19.48,-71.37,0.106417082269335,-0.972988652681534
"7213",-19.47,-71.37,0.112388633235019,-0.949277610234351
"7214",-19.46,-71.37,0.229545601454478,-0.639131024755293
"7215",-19.45,-71.37,0,-Inf
"7216",-19.44,-71.37,0,-Inf
"7217",-19.43,-71.37,0,-Inf
"7218",-19.42,-71.37,0,-Inf
"7219",-19.4,-71.37,0,-Inf
"7220",-19.39,-71.37,0,-Inf
"7221",-19.38,-71.37,0,-Inf
"7222",-19.37,-71.37,0,-Inf
"7223",-19.36,-71.37,0,-Inf
"7224",-19.35,-71.37,0,-Inf
"7225",-19.34,-71.37,0,-Inf
"7226",-19.33,-71.37,0,-Inf
"7227",-19.32,-71.37,0,-Inf
"7228",-19.31,-71.37,0,-Inf
"7229",-19.3,-71.37,0,-Inf
"7230",-19.29,-71.37,0.229306215597359,-0.639584173080574
"7231",-19.28,-71.37,0.121572641815678,-0.915164145830286
"7232",-19.27,-71.37,0,-Inf
"7233",-19.26,-71.37,0,-Inf
"7234",-19.25,-71.37,0,-Inf
"7235",-19.24,-71.37,0,-Inf
"7236",-19.23,-71.37,0.0398751339928246,-1.39929784456808
"7237",-19.22,-71.37,0.0202944916370332,-1.69262182298658
"7238",-19.21,-71.37,1.61510452573189,0.208200634084843
"7239",-19.2,-71.37,0.0019098375012872,-2.7190035831693
"7240",-19.19,-71.37,0.339214274297917,-0.469525880712544
"7241",-19.18,-71.37,0.802034306047905,-0.095807054897065
"7242",-19.17,-71.37,0.111705141226877,-0.951926838029604
"7243",-19.16,-71.37,0.10262884007729,-0.988730579512688
"7244",-19.15,-71.37,2.56222425793364,0.408617138570568
"7245",-19.14,-71.37,0.411897458990752,-0.385210887212552
"7246",-19.13,-71.37,0,-Inf
"7247",-19.12,-71.37,0,-Inf
"7248",-21.4,-71.36,0,-Inf
"7249",-21.38,-71.36,0,-Inf
"7250",-21.37,-71.36,0,-Inf
"7251",-21.32,-71.36,0,-Inf
"7252",-21.31,-71.36,0,-Inf
"7253",-21.3,-71.36,0,-Inf
"7254",-21.27,-71.36,0,-Inf
"7255",-21.25,-71.36,0,-Inf
"7256",-21.22,-71.36,0,-Inf
"7257",-21.18,-71.36,0,-Inf
"7258",-21.11,-71.36,0,-Inf
"7259",-21.1,-71.36,0,-Inf
"7260",-21.06,-71.36,0,-Inf
"7261",-21.04,-71.36,0,-Inf
"7262",-21,-71.36,0,-Inf
"7263",-20.99,-71.36,0,-Inf
"7264",-20.97,-71.36,0,-Inf
"7265",-20.95,-71.36,0.115876601400317,-0.936004250909882
"7266",-20.94,-71.36,0,-Inf
"7267",-20.93,-71.36,0,-Inf
"7268",-20.92,-71.36,0.347560177619238,-0.458969989504634
"7269",-20.91,-71.36,0.463382661502732,-0.334060220340092
"7270",-20.9,-71.36,0,-Inf
"7271",-20.89,-71.36,0,-Inf
"7272",-20.88,-71.36,0,-Inf
"7273",-20.87,-71.36,0,-Inf
"7274",-20.86,-71.36,0,-Inf
"7275",-20.84,-71.36,0,-Inf
"7276",-20.83,-71.36,0,-Inf
"7277",-20.82,-71.36,0,-Inf
"7278",-20.81,-71.36,0,-Inf
"7279",-20.8,-71.36,0,-Inf
"7280",-20.77,-71.36,0,-Inf
"7281",-20.76,-71.36,0,-Inf
"7282",-20.74,-71.36,0,-Inf
"7283",-20.73,-71.36,0,-Inf
"7284",-20.71,-71.36,0,-Inf
"7285",-20.69,-71.36,0,-Inf
"7286",-20.66,-71.36,0,-Inf
"7287",-20.64,-71.36,0,-Inf
"7288",-20.63,-71.36,0,-Inf
"7289",-20.61,-71.36,0,-Inf
"7290",-20.6,-71.36,0,-Inf
"7291",-20.59,-71.36,0,-Inf
"7292",-20.58,-71.36,0,-Inf
"7293",-20.56,-71.36,0,-Inf
"7294",-20.54,-71.36,0,-Inf
"7295",-20.53,-71.36,0,-Inf
"7296",-20.52,-71.36,0,-Inf
"7297",-20.51,-71.36,0,-Inf
"7298",-20.49,-71.36,0,-Inf
"7299",-20.47,-71.36,0,-Inf
"7300",-20.45,-71.36,0,-Inf
"7301",-20.44,-71.36,0,-Inf
"7302",-20.42,-71.36,0,-Inf
"7303",-20.41,-71.36,0,-Inf
"7304",-20.4,-71.36,0,-Inf
"7305",-20.39,-71.36,0,-Inf
"7306",-20.38,-71.36,0,-Inf
"7307",-20.37,-71.36,0,-Inf
"7308",-20.36,-71.36,0,-Inf
"7309",-20.34,-71.36,0,-Inf
"7310",-20.33,-71.36,0,-Inf
"7311",-20.31,-71.36,0,-Inf
"7312",-20.3,-71.36,0,-Inf
"7313",-20.29,-71.36,0,-Inf
"7314",-20.28,-71.36,0,-Inf
"7315",-20.27,-71.36,0,-Inf
"7316",-20.26,-71.36,0,-Inf
"7317",-20.24,-71.36,0,-Inf
"7318",-20.23,-71.36,0,-Inf
"7319",-20.22,-71.36,0,-Inf
"7320",-20.21,-71.36,0,-Inf
"7321",-20.2,-71.36,1.19416477557728,0.0770642565978684
"7322",-20.19,-71.36,0,-Inf
"7323",-20.18,-71.36,0,-Inf
"7324",-20.16,-71.36,0,-Inf
"7325",-20.15,-71.36,0.172907461628203,-0.762186264828839
"7326",-20.14,-71.36,0,-Inf
"7327",-20.13,-71.36,0,-Inf
"7328",-20.11,-71.36,0,-Inf
"7329",-20.1,-71.36,0,-Inf
"7330",-20.09,-71.36,0,-Inf
"7331",-20.08,-71.36,0,-Inf
"7332",-20.07,-71.36,0,-Inf
"7333",-20.06,-71.36,0,-Inf
"7334",-20.04,-71.36,0,-Inf
"7335",-20.02,-71.36,0,-Inf
"7336",-20.01,-71.36,0,-Inf
"7337",-20,-71.36,0,-Inf
"7338",-19.99,-71.36,0,-Inf
"7339",-19.98,-71.36,0,-Inf
"7340",-19.97,-71.36,0,-Inf
"7341",-19.96,-71.36,0,-Inf
"7342",-19.95,-71.36,0,-Inf
"7343",-19.93,-71.36,0,-Inf
"7344",-19.92,-71.36,0,-Inf
"7345",-19.91,-71.36,0,-Inf
"7346",-19.9,-71.36,0,-Inf
"7347",-19.89,-71.36,0,-Inf
"7348",-19.88,-71.36,0,-Inf
"7349",-19.87,-71.36,0,-Inf
"7350",-19.86,-71.36,0,-Inf
"7351",-19.85,-71.36,0,-Inf
"7352",-19.84,-71.36,0,-Inf
"7353",-19.83,-71.36,0,-Inf
"7354",-19.81,-71.36,0,-Inf
"7355",-19.8,-71.36,0,-Inf
"7356",-19.79,-71.36,0,-Inf
"7357",-19.78,-71.36,0,-Inf
"7358",-19.77,-71.36,0,-Inf
"7359",-19.76,-71.36,0,-Inf
"7360",-19.74,-71.36,0,-Inf
"7361",-19.73,-71.36,0,-Inf
"7362",-19.72,-71.36,0,-Inf
"7363",-19.71,-71.36,0,-Inf
"7364",-19.7,-71.36,0,-Inf
"7365",-19.69,-71.36,0,-Inf
"7366",-19.68,-71.36,0,-Inf
"7367",-19.67,-71.36,0,-Inf
"7368",-19.65,-71.36,0,-Inf
"7369",-19.64,-71.36,0,-Inf
"7370",-19.63,-71.36,0,-Inf
"7371",-19.62,-71.36,0,-Inf
"7372",-19.61,-71.36,0,-Inf
"7373",-19.6,-71.36,0,-Inf
"7374",-19.59,-71.36,0,-Inf
"7375",-19.58,-71.36,0,-Inf
"7376",-19.57,-71.36,0.135667651093408,-0.867523694170975
"7377",-19.56,-71.36,0.798642910377203,-0.0976473592563998
"7378",-19.55,-71.36,0,-Inf
"7379",-19.54,-71.36,0,-Inf
"7380",-19.53,-71.36,0,-Inf
"7381",-19.52,-71.36,0,-Inf
"7382",-19.51,-71.36,0,-Inf
"7383",-19.5,-71.36,0.241321577857423,-0.617403843754557
"7384",-19.49,-71.36,0.114315745351904,-0.941893947658091
"7385",-19.48,-71.36,0.698287371295412,-0.155965812214047
"7386",-19.47,-71.36,1.0205844396746,0.00884894258236428
"7387",-19.46,-71.36,0.499022573161976,-0.301879808729406
"7388",-19.45,-71.36,0,-Inf
"7389",-19.44,-71.36,0.80331057650599,-0.0951165150135019
"7390",-19.43,-71.36,1.31964324896868,0.12045654033849
"7391",-19.42,-71.36,0.631333934811262,-0.199740866295669
"7392",-19.41,-71.36,0.55623767430595,-0.254739599454103
"7393",-19.4,-71.36,0,-Inf
"7394",-19.39,-71.36,0,-Inf
"7395",-19.38,-71.36,0,-Inf
"7396",-19.37,-71.36,0.846697850701864,-0.0722715426607361
"7397",-19.36,-71.36,0,-Inf
"7398",-19.35,-71.36,0,-Inf
"7399",-19.33,-71.36,0,-Inf
"7400",-19.32,-71.36,0,-Inf
"7401",-19.31,-71.36,0,-Inf
"7402",-19.3,-71.36,0.111554735634892,-0.952511988657172
"7403",-19.29,-71.36,0,-Inf
"7404",-19.28,-71.36,0,-Inf
"7405",-19.27,-71.36,0,-Inf
"7406",-19.26,-71.36,0,-Inf
"7407",-19.25,-71.36,0,-Inf
"7408",-19.24,-71.36,0.218490835889237,-0.660566773824906
"7409",-19.23,-71.36,0.12153558803801,-0.915296533378903
"7410",-19.22,-71.36,0.717708727775549,-0.144051772449984
"7411",-19.21,-71.36,1.49334498277206,0.174160147180638
"7412",-19.2,-71.36,0,-Inf
"7413",-19.19,-71.36,0,-Inf
"7414",-19.18,-71.36,1.01996803266152,0.00858656053028647
"7415",-19.17,-71.36,0.87788784066764,-0.0565609662016676
"7416",-19.16,-71.36,1.30553431447158,0.115788291241159
"7417",-19.15,-71.36,0.701652321006421,-0.15387803384219
"7418",-19.14,-71.36,0.334577194382986,-0.475503664961104
"7419",-19.13,-71.36,0.986966818277923,-0.00569744802037084
"7420",-19.12,-71.36,0.845647657955029,-0.0728105495846739
"7421",-21.42,-71.35,0,-Inf
"7422",-21.37,-71.35,0,-Inf
"7423",-21.35,-71.35,0,-Inf
"7424",-21.34,-71.35,0,-Inf
"7425",-21.32,-71.35,0,-Inf
"7426",-21.26,-71.35,0,-Inf
"7427",-21.25,-71.35,0,-Inf
"7428",-21.24,-71.35,0,-Inf
"7429",-21.2,-71.35,0,-Inf
"7430",-21.13,-71.35,0,-Inf
"7431",-21.01,-71.35,0,-Inf
"7432",-20.98,-71.35,0,-Inf
"7433",-20.97,-71.35,0,-Inf
"7434",-20.96,-71.35,0,-Inf
"7435",-20.95,-71.35,0,-Inf
"7436",-20.94,-71.35,0,-Inf
"7437",-20.93,-71.35,0,-Inf
"7438",-20.92,-71.35,0,-Inf
"7439",-20.91,-71.35,0.347536996127049,-0.458998956948392
"7440",-20.89,-71.35,0,-Inf
"7441",-20.87,-71.35,0,-Inf
"7442",-20.86,-71.35,0,-Inf
"7443",-20.83,-71.35,0,-Inf
"7444",-20.81,-71.35,0,-Inf
"7445",-20.8,-71.35,0,-Inf
"7446",-20.79,-71.35,0,-Inf
"7447",-20.78,-71.35,0,-Inf
"7448",-20.75,-71.35,0,-Inf
"7449",-20.74,-71.35,0,-Inf
"7450",-20.72,-71.35,0,-Inf
"7451",-20.61,-71.35,0,-Inf
"7452",-20.58,-71.35,0,-Inf
"7453",-20.57,-71.35,0,-Inf
"7454",-20.55,-71.35,0,-Inf
"7455",-20.54,-71.35,0,-Inf
"7456",-20.53,-71.35,0,-Inf
"7457",-20.5,-71.35,0,-Inf
"7458",-20.48,-71.35,0,-Inf
"7459",-20.45,-71.35,0,-Inf
"7460",-20.43,-71.35,0,-Inf
"7461",-20.38,-71.35,0,-Inf
"7462",-20.37,-71.35,0,-Inf
"7463",-20.36,-71.35,0,-Inf
"7464",-20.35,-71.35,0,-Inf
"7465",-20.34,-71.35,0,-Inf
"7466",-20.33,-71.35,0,-Inf
"7467",-20.32,-71.35,0,-Inf
"7468",-20.31,-71.35,0,-Inf
"7469",-20.3,-71.35,0,-Inf
"7470",-20.29,-71.35,0,-Inf
"7471",-20.28,-71.35,0,-Inf
"7472",-20.27,-71.35,0,-Inf
"7473",-20.26,-71.35,0,-Inf
"7474",-20.25,-71.35,0,-Inf
"7475",-20.24,-71.35,0,-Inf
"7476",-20.23,-71.35,0,-Inf
"7477",-20.22,-71.35,1.13929935134694,0.0566378501168389
"7478",-20.21,-71.35,1.14162855076687,0.0575248214288197
"7479",-20.2,-71.35,0,-Inf
"7480",-20.19,-71.35,0,-Inf
"7481",-20.18,-71.35,0,-Inf
"7482",-20.17,-71.35,0,-Inf
"7483",-20.15,-71.35,0,-Inf
"7484",-20.14,-71.35,0.212278347344997,-0.673094302151293
"7485",-20.13,-71.35,0.115256885373786,-0.938333120684339
"7486",-20.12,-71.35,0,-Inf
"7487",-20.11,-71.35,0.0912333667545491,-1.03984629821586
"7488",-20.1,-71.35,0.1025109443435,-0.989229765688657
"7489",-20.09,-71.35,0,-Inf
"7490",-20.06,-71.35,0,-Inf
"7491",-20.05,-71.35,0,-Inf
"7492",-20.04,-71.35,0,-Inf
"7493",-20.02,-71.35,0,-Inf
"7494",-20.01,-71.35,0,-Inf
"7495",-19.99,-71.35,0,-Inf
"7496",-19.98,-71.35,0,-Inf
"7497",-19.96,-71.35,0,-Inf
"7498",-19.94,-71.35,0,-Inf
"7499",-19.93,-71.35,0,-Inf
"7500",-19.92,-71.35,0,-Inf
"7501",-19.91,-71.35,0,-Inf
"7502",-19.9,-71.35,0,-Inf
"7503",-19.89,-71.35,0,-Inf
"7504",-19.88,-71.35,0,-Inf
"7505",-19.87,-71.35,0,-Inf
"7506",-19.86,-71.35,0,-Inf
"7507",-19.85,-71.35,0,-Inf
"7508",-19.83,-71.35,0,-Inf
"7509",-19.82,-71.35,0,-Inf
"7510",-19.81,-71.35,0,-Inf
"7511",-19.8,-71.35,0,-Inf
"7512",-19.78,-71.35,0,-Inf
"7513",-19.76,-71.35,0,-Inf
"7514",-19.75,-71.35,0,-Inf
"7515",-19.74,-71.35,0,-Inf
"7516",-19.73,-71.35,0,-Inf
"7517",-19.72,-71.35,0,-Inf
"7518",-19.71,-71.35,0,-Inf
"7519",-19.7,-71.35,0,-Inf
"7520",-19.69,-71.35,0,-Inf
"7521",-19.68,-71.35,0,-Inf
"7522",-19.67,-71.35,0,-Inf
"7523",-19.66,-71.35,0,-Inf
"7524",-19.65,-71.35,0,-Inf
"7525",-19.64,-71.35,0,-Inf
"7526",-19.63,-71.35,0,-Inf
"7527",-19.62,-71.35,0,-Inf
"7528",-19.61,-71.35,0,-Inf
"7529",-19.6,-71.35,0,-Inf
"7530",-19.59,-71.35,0,-Inf
"7531",-19.58,-71.35,0,-Inf
"7532",-19.57,-71.35,0,-Inf
"7533",-19.56,-71.35,0,-Inf
"7534",-19.55,-71.35,0,-Inf
"7535",-19.54,-71.35,0,-Inf
"7536",-19.53,-71.35,0,-Inf
"7537",-19.52,-71.35,0,-Inf
"7538",-19.51,-71.35,0.348490859009683,-0.457808609054404
"7539",-19.5,-71.35,2.63588217003633,0.420925992398914
"7540",-19.49,-71.35,0.111445894004157,-0.952935927580211
"7541",-19.48,-71.35,0,-Inf
"7542",-19.47,-71.35,0.573899403753286,-0.241164226458465
"7543",-19.46,-71.35,0.688636804363434,-0.162009770035631
"7544",-19.45,-71.35,2.09590905414487,0.321372433779266
"7545",-19.44,-71.35,0.34427596135971,-0.463093300308096
"7546",-19.43,-71.35,0,-Inf
"7547",-19.42,-71.35,0.465193425650403,-0.332366431570261
"7548",-19.41,-71.35,0,-Inf
"7549",-19.4,-71.35,0,-Inf
"7550",-19.39,-71.35,0,-Inf
"7551",-19.38,-71.35,0,-Inf
"7552",-19.37,-71.35,0.988650580963483,-0.00495717409840007
"7553",-19.36,-71.35,0,-Inf
"7554",-19.35,-71.35,0,-Inf
"7555",-19.34,-71.35,0,-Inf
"7556",-19.33,-71.35,0,-Inf
"7557",-19.31,-71.35,0,-Inf
"7558",-19.3,-71.35,0,-Inf
"7559",-19.29,-71.35,0,-Inf
"7560",-19.28,-71.35,0,-Inf
"7561",-19.27,-71.35,0,-Inf
"7562",-19.26,-71.35,1.04100290465126,0.0174519412994451
"7563",-19.25,-71.35,0.909359345662462,-0.0412644655137134
"7564",-19.24,-71.35,0.349585337422778,-0.456446791168983
"7565",-19.23,-71.35,0,-Inf
"7566",-19.22,-71.35,0.105770115237714,-0.975637022477804
"7567",-19.21,-71.35,1.1447784480243,0.0587214446578822
"7568",-19.2,-71.35,0.773722917708977,-0.111414539129035
"7569",-19.19,-71.35,0.112673566128514,-0.948177960005922
"7570",-19.18,-71.35,0.317949314183277,-0.497642107452627
"7571",-19.17,-71.35,0,-Inf
"7572",-19.16,-71.35,0,-Inf
"7573",-19.15,-71.35,1.14865735408296,0.0601904974230112
"7574",-19.14,-71.35,0,-Inf
"7575",-19.13,-71.35,0,-Inf
"7576",-19.12,-71.35,0.0217138648064074,-1.66326287047859
"7577",-21.37,-71.34,0,-Inf
"7578",-21.33,-71.34,0,-Inf
"7579",-21.31,-71.34,0,-Inf
"7580",-21.29,-71.34,0,-Inf
"7581",-21.26,-71.34,0,-Inf
"7582",-21.25,-71.34,0,-Inf
"7583",-21.22,-71.34,0,-Inf
"7584",-21.18,-71.34,0,-Inf
