field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"16",TORNADO,-19.8,-70.3,0,0.174166666666667,0,0.150239624885865
"36",MERO,-19.4,-70.44,0,0.0833333333333333,0,0.0717065076845257
"37",MERO,-19.74,-70.36,0,0.268611111111111,0,0.23162208011063
"57",ANGAMOS4,-19.83,-70.24,0,0.135555555555556,0,0.116954976668024
"102",HURACAN,-19.78,-70.26,0,0.273333333333333,0,0.23575314751263
"103",HURACAN,-19.52,-70.3,0,0.931388888888889,0,0.802033034668459
"116",EPERVA49,-19.59,-70.3,0,0.533333333333333,0,0.459460729106189
"117",EPERVA49,-19.61,-70.29,0,0.333333333333333,0,0.287198651334638
"174",ANGAMOS2,-19.45,-70.34,0.947777777777778,1.50111111111111,0.815793029060266,1.29207078811304
"175",ANGAMOS2,-19.79,-70.31,0,0.266666666666667,0,0.230017511735326
"222",SANJORGEI,-19.59,-70.35,0.394444444444444,0.794444444444445,0.339809497568119,0.684405044397761
"223",SANJORGEI,-19.55,-70.35,0,0.266666666666667,0,0.229673356751756
"224",SANJORGEI,-19.66,-70.37,0,0.133333333333333,0,0.1149152329862
"278",EPERVA61,-19.65,-70.35,0,0.491666666666667,0,0.42372350706495
"281",EPERVA61,-19.73,-70.32,0,0.390833333333333,0,0.336992618966317
"282",EPERVA61,-19.78,-70.31,0,0.252222222222222,0,0.217544571078728
"286",EPERVA61,-19.44,-70.38,0,0.316388888888889,0,0.272312722214382
"314",EPERVA61,-19.66,-70.4,0,0.283611111111111,0,0.244434276831062
"315",EPERVA61,-19.78,-70.35,0.732222222222222,0.872222222222222,0.63155009841798,0.752301710558596
"362",LICANTEN,-19.42,-70.43,0.4,0.4,0.344233572937606,0.344233572937606
"363",LICANTEN,-19.4,-70.44,0.283333333333333,0.283333333333333,0.243802126127387,0.243802126127387
"366",LICANTEN,-19.54,-70.42,1.88333333333333,2.01666666666667,1.62196758238453,1.73679714573919
"367",LICANTEN,-19.72,-70.29,0,0.666666666666667,0,0.574791524743736
"381",ATACAMAIV,-19.75,-70.19,0,0.133333333333333,0,0.114979900335714
"402",PARINAI,-19.78,-70.34,0,0.0638888888888889,0,0.055104902365757
"403",PARINAI,-19.37,-70.36,0,0.477222222222222,0,0.410563620520971
"510",EPERVA62,-19.81,-70.28,0,0.120833333333333,0,0.104239784145787
"512",EPERVA62,-19.4,-70.36,0.816388888888889,1.70222222222222,0.70248475361607,1.46472493030258
"532",CORPESCAI,-19.35,-70.32,0,0.116666666666667,0,0.1003583074904
"533",CORPESCAI,-19.66,-70.29,0,0.286944444444444,0,0.247307157655717
"550",BANDURRIA,-19.79,-70.3,0,0.228888888888889,0,0.197431697572821
"618",ATACAMAIV,-19.66,-70.28,0,0.666666666666667,0,0.574576164930998
"651",ALBIMER,-19.65,-70.24,0,0.666666666666667,0,0.574540348562645
"653",ALBIMER,-19.7,-70.23,0.133333333333333,0.933333333333333,0.114943930034632,0.804607510242422
"654",ALBIMER,-19.82,-70.21,1.06666666666667,2.13333333333333,0.920243550584302,1.8404871011686
"659",ALBIMER,-19.69,-70.19,0,0.266666666666667,0,0.229873498353883
"668",ALBIMER,-19.66,-70.27,0,0.266666666666667,0,0.229830465972399
"670",ALBIMER,-19.68,-70.21,1.46666666666667,1.6,1.26422529988861,1.37915487260575
"672",ALBIMER,-19.58,-70.25,0,0.133333333333333,0,0.114858049726513
"674",ALBIMER,-19.35,-70.34,0,0.133333333333333,0,0.114695208560457
"676",ALBIMER,-19.55,-70.4,0,0.266666666666667,0,0.229673356751756
"721",CLAUDIAALEJANDRA,-19.63,-70.33,0,0.4,0,0.344681269027509
"732",COLLEN,-19.53,-70.33,0,1.46666666666667,0,1.26304697983769
"782",LOA1,-19.41,-70.34,0,0.383333333333333,0,0.329870215101938
"801",EPERVA49,-19.66,-70.31,0,0.466666666666667,0,0.402203315451699
"802",EPERVA49,-19.5,-70.36,0,0.666666666666667,0,0.574005735240649
"839",EPERVA62,-19.76,-70.3,0,0.418888888888889,0,0.361251163066296
"855",RELAMPAGO,-19.51,-70.34,1.19138888888889,2.16638888888889,1.02585950191663,1.86539479026528
"856",RELAMPAGO,-19.33,-70.39,0,0.129444444444444,0,0.111336290468443
"860",RELAMPAGO,-19.45,-70.39,0,0.292777777777778,0,0.252006404639367
"934",SANJORGEI,-19.45,-70.31,0,0.0197222222222222,0,0.0169757635003748
"935",SANJORGEI,-19.38,-70.37,0,0.417777777777778,0,0.359444462204403
"968",EPERVA49,-19.42,-70.29,0,0.133333333333333,0,0.114744524312535
"969",EPERVA49,-19.56,-70.28,0,0.2,0,0.172265696666143
"971",EPERVA49,-19.77,-70.3,0,0.133333333333333,0,0.114994319285653
"973",EPERVA49,-19.52,-70.29,0,0.133333333333333,0,0.114815346448214
"983",EPERVA49,-19.53,-70.34,0,0.333333333333333,0,0.287056131781294
"1034",EPERVA62,-19.47,-70.3,0,0.947777777777778,0,0.815893652335924
"1051",ATACAMAV,-19.51,-70.31,0,0.266666666666667,0,0.229616489120999
"1070",BLANQUILLO,-19.83,-70.23,0,0.5625,0,0.485315220804811
"1071",BLANQUILLO,-19.56,-70.3,0,0.470833333333333,0,0.405542160901545
"1150",EPERVA51,-19.47,-70.31,0,0.272222222222222,0,0.234342256532592
"1151",EPERVA51,-19.59,-70.28,0,0.328611111111111,0,0.283094813819074
"1162",ANGAMOS1,-19.39,-70.38,0,0.0666666666666667,0,0.0573616814148921
"1163",ANGAMOS1,-19.41,-70.38,0,0.277222222222222,0,0.238558314979518
"1215",HALCON,-19.55,-70.4,0,0.281944444444444,0,0.242831726148992
"1217",HALCON,-19.67,-70.37,0,0.1525,0,0.131442495747996
"1262",RELAMPAGO,-19.82,-70.26,0,0.262222222222222,0,0.226226539518641
"1263",RELAMPAGO,-19.73,-70.28,0,0.503055555555556,0,0.433755247297797
"1391",BARRACUDAIV,-19.35,-70.32,0,0.218888888888889,0,0.188291300720083
"1401",BARRACUDAIV,-19.64,-70.41,0,0.356666666666667,0,0.30735993647484
"1403",ATACAMAV,-19.52,-70.3,0,0.266666666666667,0,0.229630692896427
"1417",CLAUDIAALEJANDRA,-19.64,-70.25,0,0.133333333333333,0,0.114900910831716
"1465",PUCARA,-19.55,-70.41,0,0,0,0
"1479",BANDURRIA,-19.68,-70.3,0,0.933333333333333,0,0.804507009020024
"1532",INTREPIDO,-19.54,-70.41,0,0.139722222222222,0,0.120331813265401
"1533",INTREPIDO,-19.52,-70.38,0,0.133055555555556,0,0.11457614780978
"1559",INTREPIDO,-19.71,-70.38,0,0.264166666666667,0,0.227746897171244
"1610",DONERNESTOAYALAMARFIL,-19.59,-70.41,0,0.226111111111111,0,0.194792204943978
"1622",DONERNESTOAYALAMARFIL,-19.82,-70.27,0,0.460555555555556,0,0.39733432470541
"1623",DONERNESTOAYALAMARFIL,-19.51,-70.32,0,0.219722222222222,0,0.189194419681989
"1627",DONERNESTOAYALAMARFIL,-19.71,-70.32,0,0.367222222222222,0,0.31659453003195
"1628",DONERNESTOAYALAMARFIL,-19.76,-70.31,0,0.211388888888889,0,0.182302476852421
"1749",BARRACUDAIV,-19.35,-70.43,0,0.05,0,0.0430107032101713
"1845",ICALMA,-19.66,-70.32,0,0.486111111111111,0,0.418961786928853
"1847",CORPESCA2,-19.49,-70.32,0,0.1225,0,0.105467037029685
"1848",CORPESCA2,-19.63,-70.31,0,0.2625,0,0.226197082799303
"1854",CORPESCA2,-19.76,-70.26,0,0.125277777777778,0,0.108039969856034
"1855",ANGAMOS4,-19.61,-70.3,0,0.751388888888889,0,0.647393626550162
"1858",ANGAMOS2,-19.35,-70.38,0,0.345833333333333,0,0.297490697203684
"1859",ANGAMOS2,-19.73,-70.36,0,0.305833333333333,0,0.263702113348909
"1971",BLANQUILLO,-19.64,-70.39,0,0.32,0,0.275762185996118
"1973",BLANQUILLO,-19.41,-70.36,0,0.15,0,0.129079649387715
"2161",CORPESCA2,-19.48,-70.35,0,0.298333333333333,0,0.25683583451071
"2181",CORPESCA2,-19.63,-70.33,0,0.252222222222222,0,0.217340689081235
"2290",MERO,-19.57,-70.32,0,0.21,0,0.180890201457878
"2291",MERO,-19.7,-70.32,0,0.412222222222222,0,0.355368317023737
"2301",COSTAGRANDE1,-19.74,-70.19,1.75,2.3,1.50901665428849,1.98327903135058
"2368",PUCARA,-19.46,-70.39,0,0.306666666666667,0,0.26397744167265
"2369",PUCARA,-19.45,-70.39,0,0.107222222222222,0,0.0922907705795025
"2378",MERO,-19.54,-70.37,0,0.240277777777778,0,0.206932442295371
"2393",MERO,-19.74,-70.3,0,0.227222222222222,0,0.195932638604442
"2412",RELAMPAGO,-19.43,-70.32,0,0.534166666666667,0,0.459723544885286
"2444",RELAMPAGO,-19.62,-70.3,0,0.538611111111111,0,0.464094019805015
"2447",RELAMPAGO,-19.65,-70.29,0,0.836388888888889,0,0.720808745634218
"2448",RELAMPAGO,-19.7,-70.28,0,0.654166666666667,0,0.563943656732412
"2507",RELAMPAGO,-19.71,-70.37,0,0.284444444444444,0,0.245229045955156
"2508",RELAMPAGO,-19.81,-70.33,0,0.422222222222222,0,0.364240165291024
"2553",DONGINO,-19.63,-70.29,0,0.348611111111111,0,0.300399300437169
"2570",DONGINO,-19.75,-70.29,0,0.527777777777778,0,0.4551287721622
"2602",BARRACUDAIV,-19.66,-70.36,1.8125,2.48138888888889,1.56212894840615,2.13862036722025
"2633",BARRACUDAIV,-19.47,-70.43,0,0.0330555555555556,0,0.0284558454361005
"2637",BARRACUDAIV,-19.79,-70.35,0,0.200277777777778,0,0.172752735376218
"2638",BARRACUDAIV,-19.43,-70.39,0,0.177222222222222,0,0.152523984210511
"2663",LOA7,-19.53,-70.28,0,0.233333333333333,0,0.200939292246906
"2664",LOA7,-19.55,-70.29,0,0.533333333333333,0,0.459346713503512
"2716",MERO,-19.76,-70.37,0,0.27,0,0.232848892904801
"2726",ATACAMAV,-19.75,-70.21,0,0.8,0,0.689879402014281
"2730",CORPESCAI,-19.67,-70.32,0,0.348888888888889,0,0.300713615044596
"2745",ANGAMOS4,-19.54,-70.31,0,0.535833333333333,0,0.461471307731528
"2746",ANGAMOS4,-19.61,-70.29,0,0.133333333333333,0,0.114879460533855
"2747",ANGAMOS4,-19.72,-70.29,0,0.407222222222222,0,0.351101823030965
"2843",LOA7,-19.73,-70.35,0,0.266666666666667,0,0.229930998015398
"2860",LOA7,-19.78,-70.29,0,0.283333333333333,0,0.244378262665531
"2861",LOA7,-19.72,-70.36,0,0.266666666666667,0,0.229916609897494
"2864",LOA7,-19.55,-70.35,0,0.266666666666667,0,0.229673356751756
"2865",LOA7,-19.74,-70.35,0,0.266666666666667,0,0.229945394939198
"2885",ATACAMAV,-19.84,-70.34,0,0.533333333333333,0,0.460179698118827
"2888",HALCON,-19.46,-70.31,0.536111111111111,0.586111111111111,0.461482302924108,0.504522103196823
"2906",MARLIN,-19.49,-70.29,0,0.738888888888889,0,0.636150382083815
"2907",MARLIN,-19.75,-70.26,0,0.9375,0,0.808452424235486
"2922",COLLEN,-19.75,-70.24,1.46666666666667,1.91666666666667,1.26477890369285,1.65283606732588
"2923",COLLEN,-19.77,-70.23,0,0.266666666666667,0,0.229988638571306
"2925",COLLEN,-19.81,-70.3,0,0.25,0,0.215668518922317
"2945",ALERCE,-19.65,-70.39,0,0.333333333333333,0,0.287270174281322
"2946",ALERCE,-19.53,-70.42,0,0.133333333333333,0,0.114822452712518
"2947",ALERCE,-19.45,-70.34,0,0.133333333333333,0,0.114765725072956
"2948",ALERCE,-19.69,-70.29,0,0.333333333333333,0,0.287341872942353
"2967",BANDURRIA,-19.81,-70.24,0.133333333333333,0.533333333333333,0.115023210091902,0.46009284036761
"3021",PUCARA,-19.47,-70.3,0.3175,0.474722222222222,0.273319591037503,0.408664200422654
"3059",AUDAZ,-19.33,-70.39,0,0.363055555555556,0,0.312267235283809
"3060",AUDAZ,-19.34,-70.39,0,0.391666666666667,0,0.336896531349965
"3062",AUDAZ,-19.53,-70.38,1.69333333333333,1.79694444444444,1.45824514944897,1.54747176374433
"3064",AUDAZ,-19.7,-70.38,0,0.375833333333333,0,0.323998202785118
"3065",AUDAZ,-19.62,-70.38,0,0.369444444444444,0,0.318331638133404
"3096",AUDAZ,-19.62,-70.3,0,0.609166666666667,0,0.524888182275605
"3113",MARLIN,-19.47,-70.29,0,0.25,0,0.215212276407483
"3156",INTREPIDO,-19.72,-70.36,0,0.128611111111111,0,0.110886864981812
"3176",INTREPIDO,-19.77,-70.24,0,2.10888888888889,0,1.81882681670142
"3177",INTREPIDO,-19.8,-70.24,0,0.233055555555556,0,0.201038349727657
"3178",INTREPIDO,-19.73,-70.24,0,0.381388888888889,0,0.328849229453272
"3181",INTREPIDO,-19.46,-70.34,0,0.1475,0,0.126967410804508
"3183",INTREPIDO,-19.81,-70.23,0,0.536666666666667,0,0.462968420619907
"3250",EPERVA51,-19.46,-70.41,0,0.0722222222222222,0,0.0621686003939213
"3251",EPERVA51,-19.54,-70.36,0,0.179722222222222,0,0.154780682271798
"3252",EPERVA51,-19.74,-70.34,0,0.306944444444444,0,0.264676730633139
"3253",EPERVA51,-19.78,-70.34,0.128055555555556,0.399444444444444,0.110449391263539,0.344525433051994
"3255",EPERVA51,-19.47,-70.4,0,0.0677777777777778,0,0.0583464393815843
"3262",EPERVA51,-19.47,-70.36,0,1.00222222222222,0,0.862762103642442
"3264",EPERVA51,-19.79,-70.33,0,0.526388888888889,0,0.454044984102544
"3265",EPERVA51,-19.53,-70.29,0.187777777777778,1.99277777777778,0.161708287570129,1.71611724116584
"3288",TORNADO,-19.49,-70.31,0,0.403333333333333,0,0.347252013077331
"3289",TORNADO,-19.55,-70.32,0,0.683055555555556,0,0.588298733596425
"3384",LICANTEN,-19.68,-70.35,0.133333333333333,0.199722222222222,0.114929572717146,0.172154922465892
"3386",LICANTEN,-19.51,-70.34,0,0.25,0,0.215265458550936
"3408",COLLEN,-19.46,-70.41,0,0.3,0,0.258238801636288
"3455",ANGAMOS3,-19.74,-70.26,0,0.13,0,0.112098380032859
"3456",ANGAMOS3,-19.37,-70.36,0,0.508333333333333,0,0.437329118482758
"3462",ANGAMOS3,-19.37,-70.33,2.11472222222222,2.26722222222222,1.81933692842035,1.95053566396517
"3468",ANGAMOS3,-19.82,-70.24,0,0.410277777777778,0,0.353958261513806
"3470",ANGAMOS3,-19.73,-70.24,0.814722222222222,1.18861111111111,0.702487101228293,1.02486952136238
"3471",ANGAMOS3,-19.45,-70.32,0,0.134444444444444,0,0.115722106115231
"3483",ANGAMOS3,-19.8,-70.26,0,0.423611111111111,0,0.365415355583644
"3484",ANGAMOS3,-19.63,-70.3,0,0.672777777777778,0,0.57973474554488
"3489",ANGAMOS3,-19.46,-70.35,0,0.139444444444444,0,0.120033220760571
"3601",ALBIMER,-19.76,-70.24,0.533333333333333,0.8,0.459948430429236,0.689922645643855
"3647",EPERVA49,-19.48,-70.36,0,0.533333333333333,0,0.459147860577805
"3654",EPERVA49,-19.68,-70.34,0,0.133333333333333,0,0.114929572717146
"3655",EPERVA49,-19.76,-70.22,0,0.266666666666667,0,0.229974215214618
"3717",RELAMPAGO,-19.66,-70.32,0,0.256111111111111,0,0.220733010027658
"3718",RELAMPAGO,-19.8,-70.26,0,1.05555555555556,0,0.910543181126457
"3724",ANGAMOS4,-19.32,-70.36,0,0.725555555555556,0,0.624018437527273
"3725",ANGAMOS4,-19.52,-70.3,0.266944444444444,0.520833333333333,0.229869891534861,0.448497447063335
"3729",ATACAMAIV,-19.68,-70.31,0,0.4,0,0.344788718151439
"3730",ATACAMAIV,-19.39,-70.36,0,0.266666666666667,0,0.229446725659569
"3896",MERO,-19.84,-70.29,0,0.230277777777778,0,0.198692171739848
"3935",HURACAN,-19.52,-70.32,0,0.758055555555556,0,0.652773084285782
"3936",HURACAN,-19.68,-70.29,0,0.535833333333333,0,0.461873220357032
"3955",MARLIN,-19.66,-70.36,0,0.0666666666666667,0,0.0574576164930998
"3956",MARLIN,-19.56,-70.39,0,0.108888888888889,0,0.0937891015182334
"3957",MARLIN,-19.42,-70.42,0,0.4,0,0.344233572937606
"3960",MARLIN,-19.41,-70.39,0,0.133333333333333,0,0.114737466122413
"3961",MARLIN,-19.53,-70.36,0,0.135,0,0.116257733371424
"4122",ANGAMOS4,-19.67,-70.35,0.116666666666667,0.225833333333333,0.100557100572237,0.194649816107688
"4142",ANGAMOS4,-19.75,-70.31,0,0.275,0,0.237146044442409
"4156",ANGAMOS4,-19.75,-70.37,0,0.0908333333333333,0,0.0783300571037049
"4160",ANGAMOS2,-19.72,-70.27,0,0.546666666666667,0,0.471329050289863
"4161",ANGAMOS2,-19.67,-70.28,0,0.383333333333333,0,0.330401901880209
"4162",ANGAMOS2,-19.5,-70.31,0.242777777777778,0.735,0.209033755250136,0.632841323102815
"4171",DONERNESTOAYALAMARFIL,-19.75,-70.29,0,0.584166666666667,0,0.503755688345845
"4172",DONERNESTOAYALAMARFIL,-19.53,-70.33,0,0.3925,0,0.338008595172474
"4173",DONERNESTOAYALAMARFIL,-19.46,-70.35,0,0.411666666666667,0,0.354361022245351
"4193",EPERVA51,-19.34,-70.44,0,0.204166666666667,0,0.175616276980301
"4202",EPERVA51,-19.83,-70.3,0,0.0705555555555556,0,0.0608741067083565
"4203",EPERVA51,-19.63,-70.35,0,0.245,0,0.211117277279349
"4222",EPERVA66,-19.71,-70.23,0,0.285,0,0.245708008935537
"4227",ATACAMAV,-19.75,-70.26,0,0.666666666666667,0,0.574899501678568
"4233",ATACAMAV,-19.81,-70.34,0,0.133333333333333,0,0.115023210091902
"4254",ATACAMAV,-19.44,-70.43,0,0.8,0,0.688551922719421
"4351",HALCON,-19.76,-70.29,0,0.315555555555556,0,0.272136154670631
"4353",HALCON,-19.59,-70.38,0,0.147777777777778,0,0.127308910356507
"4359",HALCON,-19.34,-70.39,0,0.125555555555556,0,0.107998037000131
"4367",COSTAGRANDE1,-19.72,-70.31,0,0.266666666666667,0,0.229916609897494
"4387",MARLIN,-19.58,-70.28,0,0.427777777777778,0,0.36850290953923
"4388",MARLIN,-19.64,-70.26,0,0.05,0,0.0430878415618934
"4462",EPERVA65,-19.49,-70.34,0,0.184722222222222,0,0.159037595520954
"4496",CLAUDIAALEJANDRA,-19.71,-70.35,0,0.4,0,0.344853345874438
"4497",CLAUDIAALEJANDRA,-19.52,-70.29,0,0.666666666666667,0,0.574076732241068
"4498",CLAUDIAALEJANDRA,-19.5,-70.34,0,0.4,0,0.344403441144389
"4503",INTREPIDO,-19.68,-70.35,0,0.56,0,0.482704205412014
"4582",AVENTURERO,-19.68,-70.31,0,0.325833333333333,0,0.280859143327526
"4586",AVENTURERO,-19.75,-70.32,0,0.458055555555556,0,0.395003865944983
"4587",AVENTURERO,-19.71,-70.33,0,0.150555555555556,0,0.129798967683295
"4588",AVENTURERO,-19.67,-70.34,0,0.118611111111111,0,0.102233052248441
"4589",AVENTURERO,-19.37,-70.4,0,0.0627777777777778,0,0.0540089512443187
"4590",AVENTURERO,-19.36,-70.45,0,0.252222222222222,0,0.216978405118687
"4600",EPERVA56,-19.34,-70.36,1.17166666666667,1.98138888888889,1.00782238952777,1.70431415469454
"4601",EPERVA56,-19.56,-70.37,0,0.116666666666667,0,0.10048832305525
"4602",EPERVA56,-19.63,-70.36,0,0.116666666666667,0,0.10053203679969
"4603",EPERVA56,-19.77,-70.29,0,0.945,0,0.815022237937067
"4608",COSTAGRANDE1,-19.72,-70.24,0.266666666666667,0.533333333333333,0.229916609897494,0.459833219794989
"4618",AVENTURERO,-19.48,-70.42,1.75,2.10333333333333,1.50657891752092,1.81076437515372
"4619",AVENTURERO,-19.54,-70.4,0,0.256666666666667,0,0.221046909457715
"4620",AVENTURERO,-19.63,-70.34,0,0.200555555555556,0,0.172819358498515
"4634",AVENTURERO,-19.43,-70.41,0,0.177777777777778,0,0.153002115822456
"4635",AVENTURERO,-19.58,-70.37,0,0.2,0,0.17228707458977
"4637",AVENTURERO,-19.66,-70.33,0,0.316666666666667,0,0.272923678342224
"4662",CAMINA,-19.53,-70.32,0,0.132777777777778,0,0.114344025826216
"4677",CAMINA,-19.47,-70.31,0,0.129444444444444,0,0.111432134228763
"4725",SANJORGEI,-19.57,-70.36,0,0.310833333333333,0,0.267746210888049
"4760",PUCARA,-19.73,-70.31,0,0.644166666666667,0,0.555427067080945
"4860",AVENTURERO,-19.83,-70.34,0,0.196111111111111,0,0.169201257228739
"4866",AVENTURERO,-19.55,-70.34,0,0.225,0,0.193786894759294
"4920",ATACAMAIV,-19.46,-70.3,0,0.266666666666667,0,0.229545601454479
"4925",ATACAMAIV,-19.63,-70.27,0,0.4,0,0.344681269027509
"4942",ATACAMAIV,-19.46,-70.33,0,0.266666666666667,0,0.229545601454479
"4949",ATACAMAIV,-19.81,-70.3,0,0.266666666666667,0,0.230046420183805
"4951",ATACAMAIV,-19.82,-70.22,0.533333333333333,1.06666666666667,0.460121775292151,0.920243550584302
"4952",ATACAMAIV,-19.45,-70.31,0,0.133333333333333,0,0.114765725072956
"4996",MERO,-19.79,-70.26,0,0.305,0,0.263082529047279
"5036",ICALMA,-19.4,-70.35,0,0.395833333333333,0,0.340605911501497
"5050",ICALMA,-19.77,-70.26,0,0.2475,0,0.213458205173994
"5051",ICALMA,-19.73,-70.29,0,0.416944444444444,0,0.359506695855325
"5053",ICALMA,-19.7,-70.21,0,0.1525,0,0.13146711997711
"5054",ICALMA,-19.39,-70.33,0.569444444444444,0.970833333333333,0.489964362085537,0.835329485604367
"5132",TORNADO,-19.41,-70.32,0,0.423611111111111,0,0.364530491326418
"5182",COSTAGRANDE1,-19.53,-70.36,0,0.133333333333333,0,0.114822452712518
"5251",SANJORGEI,-19.54,-70.42,0,0.0872222222222222,0,0.0751176726945048
"5253",SANJORGEI,-19.51,-70.42,0,0.106944444444444,0,0.0920857794912338
"5254",SANJORGEI,-19.6,-70.36,0,0.244444444444444,0,0.210599251888502
"5255",SANJORGEI,-19.46,-70.39,0,0.533055555555556,0,0.458852092907442
"5295",TRUENOI,-19.67,-70.36,0,0.441666666666667,0,0.380680452166327
"5296",TRUENOI,-19.61,-70.37,0,0.284722222222222,0,0.24531551468167
"5297",TRUENOI,-19.45,-70.38,0,0.288055555555556,0,0.2479417852097
"5318",TRUENOI,-19.82,-70.27,0,0.117777777777778,0,0.101610225377017
"5319",TRUENOI,-19.49,-70.33,0,0.403055555555556,0,0.347012858798352
"5321",TRUENOI,-19.44,-70.36,0,0.424166666666667,0,0.365075967358526
"5367",TRUENOI,-19.6,-70.31,0,0.162777777777778,0,0.140239956371207
"5378",TRUENOI,-19.61,-70.33,0,0.710833333333333,0,0.612451123971115
"5379",TRUENOI,-19.52,-70.38,0,0.141944444444444,0,0.122230504239661
"5399",TRUENOI,-19.83,-70.21,0,0.258888888888889,0,0.22336483248893
"5400",TRUENOI,-19.8,-70.21,0,0.131944444444444,0,0.113817897640807
"5407",TRUENOI,-19.36,-70.38,0,0.19,0,0.163450692842712
"5426",ANGAMOS3,-19.64,-70.34,0,0.557222222222222,0,0.480190056517546
"5427",ANGAMOS3,-19.71,-70.32,0,0.15,0,0.129320004702914
"5484",LICANTEN,-19.78,-70.26,0,0.266666666666667,0,0.230003070744029
"5485",LICANTEN,-19.52,-70.3,0,0.683611111111111,0,0.588667849185529
"5489",LICANTEN,-19.56,-70.31,0,0.266666666666667,0,0.229687595554857
"5498",LICANTEN,-19.62,-70.26,0,0.8,0,0.689319637461807
"5504",LICANTEN,-19.39,-70.34,0,0.666666666666667,0,0.573616814148921
"5553",DONERNESTOAYALAMARFIL,-19.67,-70.29,0,0.377777777777778,0,0.325613468519626
"5665",EPERVA62,-19.52,-70.33,0,0.75,0,0.645836323771202
"5686",EPERVA62,-19.49,-70.37,0,0.716111111111111,0,0.616539731207547
"5737",HALCON,-19.77,-70.32,0,0.405833333333333,0,0.350013959325707
"5760",ALERCE,-19.77,-70.22,0.133333333333333,1.33333333333333,0.114994319285653,1.14994319285653
"5763",ALERCE,-19.72,-70.28,0,0.133333333333333,0,0.114958304948747
"5772",ALERCE,-19.35,-70.35,0,0.133333333333333,0,0.114695208560457
"5780",ALERCE,-19.73,-70.34,0,0.4,0,0.344896497023096
"5912",TORNADO,-19.38,-70.33,0,0.198055555555556,0,0.170401530287061
"5913",TORNADO,-19.5,-70.31,0.259166666666667,1.34805555555556,0.223144729574802,1.16068743046786
"5916",EPERVA64,-19.49,-70.37,0,0.7175,0,0.617735502602441
"5919",AUDAZ,-19.53,-70.31,0,0.661111111111111,0,0.569327994699567
"5937",INTREPIDO,-19.66,-70.27,0.733333333333333,1.27916666666667,0.632033781424098,1.10246801646135
"5969",EPERVA51,-19.81,-70.35,0,0.0744444444444445,0,0.0642212923013122
"5970",EPERVA51,-19.79,-70.35,0,0.200833333333333,0,0.173231938525667
"5999",EPERVA49,-19.38,-70.41,0,0.333333333333333,0,0.286790794312023
"6000",EPERVA49,-19.72,-70.34,0,0.0666666666666667,0,0.0574791524743736
"6032",EPERVA49,-19.59,-70.33,0,0.4,0,0.344595546829642
"6062",ATACAMAV,-19.46,-70.32,0,0.166666666666667,0,0.143466000909049
"6063",ATACAMAV,-19.63,-70.26,0,0.133333333333333,0,0.114893756342503
"6075",ALERCE,-19.58,-70.35,0,0.133333333333333,0,0.114858049726513
"6077",ALERCE,-19.55,-70.34,0,0.133333333333333,0,0.114836678375878
"6078",ALERCE,-19.39,-70.39,0,0.2,0,0.172085044244676
"6081",ALERCE,-19.81,-70.32,0,0.333333333333333,0,0.287558025229756
"6082",ALERCE,-19.51,-70.4,0,0.133333333333333,0,0.114808244560499
"6095",ALERCE,-19.43,-70.44,0,0.133333333333333,0,0.114751586866842
"6096",ALERCE,-19.7,-70.34,0,0.266666666666667,0,0.229887860069263
"6154",RELAMPAGO,-19.64,-70.26,0,0.120555555555556,0,0.103889573543676
"6155",RELAMPAGO,-19.52,-70.33,0,0.129444444444444,0,0.111466565510141
"6156",RELAMPAGO,-19.79,-70.33,0,0.542777777777778,0,0.468181477011277
"6158",RELAMPAGO,-19.54,-70.35,0,0.135277777777778,0,0.116504161153579
"6167",ICALMA,-19.7,-70.34,0,1.22222222222222,0,1.05365269198412
"6173",LICANTEN,-19.35,-70.4,0,0.133333333333333,0,0.114695208560457
"6174",LICANTEN,-19.37,-70.39,0,0.133333333333333,0,0.114709276979084
"6175",LICANTEN,-19.42,-70.38,0,0.133333333333333,0,0.114744524312535
"6178",LICANTEN,-19.62,-70.27,0,0.183611111111111,0,0.158208430681338
"6264",LOA1,-19.77,-70.32,0,0.266666666666667,0,0.229988638571306
"6269",LOA1,-19.62,-70.3,0,0.266666666666667,0,0.229773212487269
"6485",CORPESCAI,-19.36,-70.38,0,0.313055555555556,0,0.269311302388503
"6486",CORPESCAI,-19.49,-70.36,0,0.281944444444444,0,0.242741593163561
"6545",ANGAMOS1,-19.33,-70.42,0,0.183055555555556,0,0.157447672572326
"6546",ANGAMOS1,-19.72,-70.36,0,0.4175,0,0.359963192370764
"6610",ICALMA,-19.67,-70.35,0.662777777777778,0.788055555555556,0.57126009991752,0.679239272198661
"6640",ICALMA,-19.79,-70.34,0,0.1125,0,0.0970386377633405
"6641",ICALMA,-19.77,-70.35,0,0.275,0,0.23717578352666
"6642",ICALMA,-19.39,-70.38,0,0.396944444444444,0,0.341541011424504
"6644",ICALMA,-19.41,-70.42,0,0.1525,0,0.13123097687751
"6648",ICALMA,-19.57,-70.33,0,0.146388888888889,0,0.126096740963362
"6662",CORPESCAI,-19.78,-70.25,0,0.641666666666667,0,0.55344488897782
"6663",CORPESCAI,-19.49,-70.38,0,0.0830555555555555,0,0.0715071294146845
